Hello! Welcome to the world of QE Quality Control! Minimum area for a real peak: 40000. RT flexibility: 0.2. Blank can be this fraction of a sample: 5. S/N ratio: 10. Parts per million flexibility: 4. Processed on: 2020-06-02 14:53:16. 
"","Replicate.Name","Precursor.Ion.Name","Retention.Time","Area","Background","Height","Mass.Error.PPM","SNFlag","ppmFlag","areaminFlag","RT_ref","RTFlag","Blank.Area","BlankFlag","Flags","QC_area"
"5340","170828_Smp_1545_C","I329.2073R2.82_CyanoAq",10.99,14938,0,"11636",7.5,NA,"ppmFlag","areaminFlag",3.00666666666667,"RTFlag",29729,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"5341","170828_Smp_1771_A","I329.2073R2.82_CyanoAq",10.99,32312,0,"18496",10.7,NA,"ppmFlag","areaminFlag",3.00666666666667,"RTFlag",32111,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"5342","170828_Smp_1771_B","I329.2073R2.82_CyanoAq",10.99,33116,0,"16366",10.6,NA,"ppmFlag","areaminFlag",3.00666666666667,"RTFlag",32111,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"5343","170828_Smp_1771_C","I329.2073R2.82_CyanoAq",11,33303,0,"15418",11,NA,"ppmFlag","areaminFlag",3.00666666666667,"RTFlag",32111,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"5344","170828_Smp_2021_A","I329.2073R2.82_CyanoAq",11,21359,0,"18686",10.8,NA,"ppmFlag","areaminFlag",3.00666666666667,"RTFlag",29447,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"5345","170828_Smp_2021_B","I329.2073R2.82_CyanoAq",11,34932,0,"14450",11,NA,"ppmFlag","areaminFlag",3.00666666666667,"RTFlag",29447,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"5346","170828_Smp_2021_C","I329.2073R2.82_CyanoAq",11,38160,0,"18871",9.9,NA,"ppmFlag","areaminFlag",3.00666666666667,"RTFlag",29447,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"5347","170828_Smp_449_A","I329.2073R2.82_CyanoAq",9.93,39656,0,"17656",11.1,NA,"ppmFlag","areaminFlag",3.00666666666667,"RTFlag",25014,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"5348","170828_Smp_449_B","I329.2073R2.82_CyanoAq",9.95,32473,0,"18304",11.2,NA,"ppmFlag","areaminFlag",3.00666666666667,"RTFlag",25014,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"5349","170828_Smp_449_C","I329.2073R2.82_CyanoAq",10.99,17649,0,"10109",10.6,NA,"ppmFlag","areaminFlag",3.00666666666667,"RTFlag",25014,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"5350","180302_Smp_3430_A","I329.2073R2.82_CyanoAq",11.02,26385,0,"11364",11.3,NA,"ppmFlag","areaminFlag",3.00666666666667,"RTFlag",24135,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"5351","180302_Smp_3430_B","I329.2073R2.82_CyanoAq",11.01,29342,0,"18864",12.1,NA,"ppmFlag","areaminFlag",3.00666666666667,"RTFlag",24135,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"5352","180302_Smp_3430_C","I329.2073R2.82_CyanoAq",11.02,29426,0,"15820",12.3,NA,"ppmFlag","areaminFlag",3.00666666666667,"RTFlag",24135,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"5353","170828_Smp_1314_A","I288.2032R0.91_CyanoAq",0.88,47912,0,"28058",-0.9,NA,NA,NA,0.93,NA,0,NA,"",47912
"5354","170828_Smp_1314_B","I288.2032R0.91_CyanoAq",0.89,26308,0,"31390",-0.3,NA,NA,"areaminFlag",0.93,NA,0,NA,"areaminFlag, ",NA
"5355","170828_Smp_1314_C","I288.2032R0.91_CyanoAq",0.9,42293,0,"22784",-0.8,NA,NA,NA,0.93,NA,0,NA,"",42293
"5356","170828_Smp_1545_A","I288.2032R0.91_CyanoAq",0.92,1819,0,"4484",-1,NA,NA,"areaminFlag",0.93,NA,0,NA,"areaminFlag, ",NA
"5357","170828_Smp_1545_B","I288.2032R0.91_CyanoAq",0.91,3251,0,"6377",-0.4,NA,NA,"areaminFlag",0.93,NA,0,NA,"areaminFlag, ",NA
"5358","170828_Smp_1545_C","I288.2032R0.91_CyanoAq",0.89,2026,0,"4079",0.3,NA,NA,"areaminFlag",0.93,NA,0,NA,"areaminFlag, ",NA
"5359","170828_Smp_1771_A","I288.2032R0.91_CyanoAq",0.91,1170993,0,"555227",-1.1,NA,NA,NA,0.93,NA,0,NA,"",1170993
"5360","170828_Smp_1771_B","I288.2032R0.91_CyanoAq",0.91,1143801,0,"541587",-1.1,NA,NA,NA,0.93,NA,0,NA,"",1143801
"5361","170828_Smp_1771_C","I288.2032R0.91_CyanoAq",0.91,932649,10623,"419319",-1.5,NA,NA,NA,0.93,NA,0,NA,"",932649
"5362","170828_Smp_2021_A","I288.2032R0.91_CyanoAq",0.9,5783230,0,"2968358",-1,NA,NA,NA,0.93,NA,0,NA,"",5783230
"5363","170828_Smp_2021_B","I288.2032R0.91_CyanoAq",0.9,6866181,0,"3420349",-1.2,NA,NA,NA,0.93,NA,0,NA,"",6866181
"5364","170828_Smp_2021_C","I288.2032R0.91_CyanoAq",0.91,2274723,0,"1088060",-1,NA,NA,NA,0.93,NA,0,NA,"",2274723
"5365","170828_Smp_449_A","I288.2032R0.91_CyanoAq",0.89,121540,0,"56288",-0.7,NA,NA,NA,0.93,NA,0,NA,"",121540
"5366","170828_Smp_449_B","I288.2032R0.91_CyanoAq",0.9,149194,0,"62827",-0.9,NA,NA,NA,0.93,NA,0,NA,"",149194
"5367","170828_Smp_449_C","I288.2032R0.91_CyanoAq",0.9,123968,0,"55915",-0.7,NA,NA,NA,0.93,NA,0,NA,"",123968
"5368","180302_Smp_3430_A","I288.2032R0.91_CyanoAq",0.89,0,0,"0",NA,NA,NA,"areaminFlag",0.93,NA,0,NA,"areaminFlag, ",NA
"5369","180302_Smp_3430_B","I288.2032R0.91_CyanoAq",0.93,8412,0,"26402",0.4,NA,NA,"areaminFlag",0.93,NA,0,NA,"areaminFlag, ",NA
"5370","180302_Smp_3430_C","I288.2032R0.91_CyanoAq",0.92,26679,0,"19228",0.3,NA,NA,"areaminFlag",0.93,NA,0,NA,"areaminFlag, ",NA
"5371","170828_Smp_1314_A","I801.3309R6.22_CyanoAq",10.26,1385,0,"3080",-14.5,NA,"ppmFlag","areaminFlag",6.2,"RTFlag",2241,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"5372","170828_Smp_1314_B","I801.3309R6.22_CyanoAq",12.34,1148,0,"2082",2.6,NA,NA,"areaminFlag",6.2,"RTFlag",2241,"BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"5373","170828_Smp_1314_C","I801.3309R6.22_CyanoAq",0.89,3885,0,"9291",-2.4,NA,NA,"areaminFlag",6.2,"RTFlag",2241,"BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"5374","170828_Smp_1545_A","I801.3309R6.22_CyanoAq",9.33,1619,0,"2855",-6.4,NA,"ppmFlag","areaminFlag",6.2,"RTFlag",2241,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"5375","170828_Smp_1545_B","I801.3309R6.22_CyanoAq",3.31,1317,0,"3579",4.9,NA,"ppmFlag","areaminFlag",6.2,"RTFlag",2241,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"5376","170828_Smp_1545_C","I801.3309R6.22_CyanoAq",12.13,2284,0,"5068",-15.4,NA,"ppmFlag","areaminFlag",6.2,"RTFlag",2241,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"5377","170828_Smp_1771_A","I801.3309R6.22_CyanoAq",7.07,1618,0,"2484",8.1,NA,"ppmFlag","areaminFlag",6.2,"RTFlag",1403,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"5378","170828_Smp_1771_B","I801.3309R6.22_CyanoAq",10.58,1352,0,"2958",14.6,NA,"ppmFlag","areaminFlag",6.2,"RTFlag",1403,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"5379","170828_Smp_1771_C","I801.3309R6.22_CyanoAq",10.52,1191,0,"2344",-10.3,NA,"ppmFlag","areaminFlag",6.2,"RTFlag",1403,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"5380","170828_Smp_2021_A","I801.3309R6.22_CyanoAq",6.42,1434,0,"3051",0.2,NA,NA,"areaminFlag",6.2,"RTFlag",1330,"BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"5381","170828_Smp_2021_B","I801.3309R6.22_CyanoAq",8.16,2053,0,"5714",1.9,NA,NA,"areaminFlag",6.2,"RTFlag",1330,"BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"5382","170828_Smp_2021_C","I801.3309R6.22_CyanoAq",6.18,1510,0,"2339",0.1,NA,NA,"areaminFlag",6.2,NA,1330,"BlankFlag","areaminFlag, BlankFlag",NA
"5383","170828_Smp_449_A","I801.3309R6.22_CyanoAq",7.03,1370,0,"3746",1.5,NA,NA,"areaminFlag",6.2,"RTFlag",1434,"BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"5384","170828_Smp_449_B","I801.3309R6.22_CyanoAq",11.97,1088,0,"2909",0.7,NA,NA,"areaminFlag",6.2,"RTFlag",1434,"BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"5385","170828_Smp_449_C","I801.3309R6.22_CyanoAq",0.55,1398,0,"3590",12.2,NA,"ppmFlag","areaminFlag",6.2,"RTFlag",1434,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"5386","180302_Smp_3430_A","I801.3309R6.22_CyanoAq",0.69,12738,0,"26403",-3.2,NA,NA,"areaminFlag",6.2,"RTFlag",1955,NA,"areaminFlag, RTFlag, ",NA
"5387","180302_Smp_3430_B","I801.3309R6.22_CyanoAq",2.2,2026,0,"6029",17.6,NA,"ppmFlag","areaminFlag",6.2,"RTFlag",1955,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"5388","180302_Smp_3430_C","I801.3309R6.22_CyanoAq",6.99,1797,0,"5317",-17.1,NA,"ppmFlag","areaminFlag",6.2,"RTFlag",1955,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"5389","170828_Smp_1314_A","I375.2136R4.1_CyanoAq",9.48,1481,0,"2667",0.2,NA,NA,"areaminFlag",4.12,"RTFlag",4206,"BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"5390","170828_Smp_1314_B","I375.2136R4.1_CyanoAq",8.83,1297,0,"3835",0.2,NA,NA,"areaminFlag",4.12,"RTFlag",4206,"BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"5391","170828_Smp_1314_C","I375.2136R4.1_CyanoAq",9.03,2711,0,"4134",3.7,NA,NA,"areaminFlag",4.12,"RTFlag",4206,"BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"5392","170828_Smp_1545_A","I375.2136R4.1_CyanoAq",3.13,1605,0,"3815",11,NA,"ppmFlag","areaminFlag",4.12,"RTFlag",4206,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"5393","170828_Smp_1545_B","I375.2136R4.1_CyanoAq",9.04,2403,0,"3998",3.9,NA,NA,"areaminFlag",4.12,"RTFlag",4206,"BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"5394","170828_Smp_1545_C","I375.2136R4.1_CyanoAq",8.47,1664,0,"3470",2,NA,NA,"areaminFlag",4.12,"RTFlag",4206,"BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"5395","170828_Smp_1771_A","I375.2136R4.1_CyanoAq",2.25,13522,0,"6994",-0.4,NA,NA,"areaminFlag",4.12,"RTFlag",1654,NA,"areaminFlag, RTFlag, ",NA
"5396","170828_Smp_1771_B","I375.2136R4.1_CyanoAq",2.24,17593,0,"8179",0.4,NA,NA,"areaminFlag",4.12,"RTFlag",1654,NA,"areaminFlag, RTFlag, ",NA
"5397","170828_Smp_1771_C","I375.2136R4.1_CyanoAq",2.23,17575,0,"7165",0.2,NA,NA,"areaminFlag",4.12,"RTFlag",1654,NA,"areaminFlag, RTFlag, ",NA
"5398","170828_Smp_2021_A","I375.2136R4.1_CyanoAq",4.45,29883,0,"18700",-1.5,NA,NA,"areaminFlag",4.12,"RTFlag",0,NA,"areaminFlag, RTFlag, ",NA
"5399","170828_Smp_2021_B","I375.2136R4.1_CyanoAq",4.44,69354,0,"34152",-1,NA,NA,NA,4.12,"RTFlag",0,NA,"RTFlag, ",NA
"5400","170828_Smp_2021_C","I375.2136R4.1_CyanoAq",4.44,3524,0,"5121",-1.4,NA,NA,"areaminFlag",4.12,"RTFlag",0,NA,"areaminFlag, RTFlag, ",NA
"5401","170828_Smp_449_A","I375.2136R4.1_CyanoAq",9.03,3788,0,"5648",6.3,NA,"ppmFlag","areaminFlag",4.12,"RTFlag",1693,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"5402","170828_Smp_449_B","I375.2136R4.1_CyanoAq",0.62,12837,0,"23461",0.6,NA,NA,"areaminFlag",4.12,"RTFlag",1693,NA,"areaminFlag, RTFlag, ",NA
"5403","170828_Smp_449_C","I375.2136R4.1_CyanoAq",4.71,1625,0,"2794",6.3,NA,"ppmFlag","areaminFlag",4.12,"RTFlag",1693,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"5404","180302_Smp_3430_A","I375.2136R4.1_CyanoAq",9.06,38547,0,"14182",8.7,NA,"ppmFlag","areaminFlag",4.12,"RTFlag",36708,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"5405","180302_Smp_3430_B","I375.2136R4.1_CyanoAq",0.61,41248,0,"135998",11.9,NA,"ppmFlag",NA,4.12,"RTFlag",36708,"BlankFlag","ppmFlag, RTFlag, BlankFlag",NA
"5406","180302_Smp_3430_C","I375.2136R4.1_CyanoAq",0.6,71500,0,"125334",11.2,NA,"ppmFlag",NA,4.12,"RTFlag",36708,"BlankFlag","ppmFlag, RTFlag, BlankFlag",NA
"5407","170828_Smp_1314_A","I306.4913R3.77_CyanoAq",NA,NA,NA,"#N/A",NA,NA,NA,NA,3.86,NA,1378,NA,"",NA
"5408","170828_Smp_1314_B","I306.4913R3.77_CyanoAq",15.76,501,0,"1108",3.8,NA,NA,"areaminFlag",3.86,"RTFlag",1378,"BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"5409","170828_Smp_1314_C","I306.4913R3.77_CyanoAq",11.17,1331,0,"2227",-5.7,NA,"ppmFlag","areaminFlag",3.86,"RTFlag",1378,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"5410","170828_Smp_1545_A","I306.4913R3.77_CyanoAq",10.32,1241,0,"2295",-7.9,NA,"ppmFlag","areaminFlag",3.86,"RTFlag",1378,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"5411","170828_Smp_1545_B","I306.4913R3.77_CyanoAq",NA,NA,NA,"#N/A",NA,NA,NA,NA,3.86,NA,1378,NA,"",NA
"5412","170828_Smp_1545_C","I306.4913R3.77_CyanoAq",4.37,1045,0,"2634",2.3,NA,NA,"areaminFlag",3.86,"RTFlag",1378,"BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"5413","170828_Smp_1771_A","I306.4913R3.77_CyanoAq",NA,NA,NA,"#N/A",NA,NA,NA,NA,3.86,NA,1151,NA,"",NA
"5414","170828_Smp_1771_B","I306.4913R3.77_CyanoAq",1.25,1484,0,"2583",-5.5,NA,"ppmFlag","areaminFlag",3.86,"RTFlag",1151,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"5415","170828_Smp_1771_C","I306.4913R3.77_CyanoAq",4.79,1153,0,"2179",-1.4,NA,NA,"areaminFlag",3.86,"RTFlag",1151,"BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"5416","170828_Smp_2021_A","I306.4913R3.77_CyanoAq",1.96,1628,0,"3718",-0.1,NA,NA,"areaminFlag",3.86,"RTFlag",947,"BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"5417","170828_Smp_2021_B","I306.4913R3.77_CyanoAq",1.27,2128,0,"5193",-9.5,NA,"ppmFlag","areaminFlag",3.86,"RTFlag",947,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"5418","170828_Smp_2021_C","I306.4913R3.77_CyanoAq",1.42,1361,0,"2687",-0.6,NA,NA,"areaminFlag",3.86,"RTFlag",947,"BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"5419","170828_Smp_449_A","I306.4913R3.77_CyanoAq",5.44,1332,0,"2727",-5.1,NA,"ppmFlag","areaminFlag",3.86,"RTFlag",1100,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"5420","170828_Smp_449_B","I306.4913R3.77_CyanoAq",NA,NA,NA,"#N/A",NA,NA,NA,NA,3.86,NA,1100,NA,"",NA
"5421","170828_Smp_449_C","I306.4913R3.77_CyanoAq",12.64,905,0,"2514",-0.7,NA,NA,"areaminFlag",3.86,"RTFlag",1100,"BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"5422","180302_Smp_3430_A","I306.4913R3.77_CyanoAq",11.86,1792,0,"4884",-0.6,NA,NA,"areaminFlag",3.86,"RTFlag",NA,NA,"areaminFlag, RTFlag, ",NA
"5423","180302_Smp_3430_B","I306.4913R3.77_CyanoAq",3,2136,0,"6395",-12.6,NA,"ppmFlag","areaminFlag",3.86,"RTFlag",NA,NA,"ppmFlag, areaminFlag, RTFlag, ",NA
"5424","180302_Smp_3430_C","I306.4913R3.77_CyanoAq",NA,NA,NA,"#N/A",NA,NA,NA,NA,3.86,NA,NA,NA,"",NA
"5425","170828_Smp_1314_A","I381.1828R4.47_CyanoAq",6.49,1593,0,"2909",1.8,NA,NA,"areaminFlag",4.4625,"RTFlag",648,"BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"5426","170828_Smp_1314_B","I381.1828R4.47_CyanoAq",0.68,7997,0,"19625",1.6,NA,NA,"areaminFlag",4.4625,"RTFlag",648,NA,"areaminFlag, RTFlag, ",NA
"5427","170828_Smp_1314_C","I381.1828R4.47_CyanoAq",0.68,8295,0,"18167",2.1,NA,NA,"areaminFlag",4.4625,"RTFlag",648,NA,"areaminFlag, RTFlag, ",NA
"5428","170828_Smp_1545_A","I381.1828R4.47_CyanoAq",11.19,1180,0,"1854",5.8,NA,"ppmFlag","areaminFlag",4.4625,"RTFlag",648,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"5429","170828_Smp_1545_B","I381.1828R4.47_CyanoAq",13.67,946,0,"2598",-0.3,NA,NA,"areaminFlag",4.4625,"RTFlag",648,"BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"5430","170828_Smp_1545_C","I381.1828R4.47_CyanoAq",17.34,484,0,"965",3.4,NA,NA,"areaminFlag",4.4625,"RTFlag",648,"BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"5431","170828_Smp_1771_A","I381.1828R4.47_CyanoAq",4.32,1426,0,"2132",-6.9,NA,"ppmFlag","areaminFlag",4.4625,NA,580,"BlankFlag","ppmFlag, areaminFlag, BlankFlag",NA
"5432","170828_Smp_1771_B","I381.1828R4.47_CyanoAq",1.75,3850,0,"5168",-3.8,NA,NA,"areaminFlag",4.4625,"RTFlag",580,NA,"areaminFlag, RTFlag, ",NA
"5433","170828_Smp_1771_C","I381.1828R4.47_CyanoAq",8.14,1270,0,"3660",0.5,NA,NA,"areaminFlag",4.4625,"RTFlag",580,"BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"5434","170828_Smp_2021_A","I381.1828R4.47_CyanoAq",1.54,83492,0,"34575",-14.3,NA,"ppmFlag",NA,4.4625,"RTFlag",931,NA,"ppmFlag, RTFlag, ",NA
"5435","170828_Smp_2021_B","I381.1828R4.47_CyanoAq",1.77,108820,0,"33393",-15.1,NA,"ppmFlag",NA,4.4625,"RTFlag",931,NA,"ppmFlag, RTFlag, ",NA
"5436","170828_Smp_2021_C","I381.1828R4.47_CyanoAq",1.36,18605,0,"18102",-14.5,NA,"ppmFlag","areaminFlag",4.4625,"RTFlag",931,NA,"ppmFlag, areaminFlag, RTFlag, ",NA
"5437","170828_Smp_449_A","I381.1828R4.47_CyanoAq",8.14,1260,0,"2792",11.5,NA,"ppmFlag","areaminFlag",4.4625,"RTFlag",1174,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"5438","170828_Smp_449_B","I381.1828R4.47_CyanoAq",5.21,1119,0,"1669",5,NA,"ppmFlag","areaminFlag",4.4625,"RTFlag",1174,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"5439","170828_Smp_449_C","I381.1828R4.47_CyanoAq",7.43,1350,0,"3849",-0.4,NA,NA,"areaminFlag",4.4625,"RTFlag",1174,"BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"5440","180302_Smp_3430_A","I381.1828R4.47_CyanoAq",0.65,21446,0,"50304",-4.2,NA,"ppmFlag","areaminFlag",4.4625,"RTFlag",9448,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"5441","180302_Smp_3430_B","I381.1828R4.47_CyanoAq",2.55,18681,0,"10238",-1,NA,NA,"areaminFlag",4.4625,"RTFlag",9448,"BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"5442","180302_Smp_3430_C","I381.1828R4.47_CyanoAq",1.12,2802,0,"8655",12.9,NA,"ppmFlag","areaminFlag",4.4625,"RTFlag",9448,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"5443","170828_Smp_1314_A","I175.0789R1_CyanoAq",0.99,4831,0,"7224",-1.4,NA,NA,"areaminFlag",1.03,NA,0,NA,"areaminFlag, ",NA
"5444","170828_Smp_1314_B","I175.0789R1_CyanoAq",1,35646,0,"28945",-0.8,NA,NA,"areaminFlag",1.03,NA,0,NA,"areaminFlag, ",NA
"5445","170828_Smp_1314_C","I175.0789R1_CyanoAq",1,4787,0,"5900",-0.2,NA,NA,"areaminFlag",1.03,NA,0,NA,"areaminFlag, ",NA
"5446","170828_Smp_1545_A","I175.0789R1_CyanoAq",0.99,0,0,"0",NA,NA,NA,"areaminFlag",1.03,NA,0,NA,"areaminFlag, ",NA
"5447","170828_Smp_1545_B","I175.0789R1_CyanoAq",0.89,1521,0,"4576",-0.6,NA,NA,"areaminFlag",1.03,NA,0,NA,"areaminFlag, ",NA
"5448","170828_Smp_1545_C","I175.0789R1_CyanoAq",0.98,0,0,"0",NA,NA,NA,"areaminFlag",1.03,NA,0,NA,"areaminFlag, ",NA
"5449","170828_Smp_1771_A","I175.0789R1_CyanoAq",1,386476,0,"191946",-1,NA,NA,NA,1.03,NA,0,NA,"",386476
"5450","170828_Smp_1771_B","I175.0789R1_CyanoAq",1,697274,0,"350365",-1,NA,NA,NA,1.03,NA,0,NA,"",697274
"5451","170828_Smp_1771_C","I175.0789R1_CyanoAq",1,586393,0,"283257",-1.7,NA,NA,NA,1.03,NA,0,NA,"",586393
"5452","170828_Smp_2021_A","I175.0789R1_CyanoAq",1,85190392,107841,"41282660",-1.5,NA,NA,NA,1.03,NA,0,NA,"",85190392
"5453","170828_Smp_2021_B","I175.0789R1_CyanoAq",1,56444252,553547,"27301712",-1.5,NA,NA,NA,1.03,NA,0,NA,"",56444252
"5454","170828_Smp_2021_C","I175.0789R1_CyanoAq",1,18752412,37398,"9084779",-1.1,NA,NA,NA,1.03,NA,0,NA,"",18752412
"5455","170828_Smp_449_A","I175.0789R1_CyanoAq",1,1268358,0,"627910",-1,NA,NA,NA,1.03,NA,0,NA,"",1268358
"5456","170828_Smp_449_B","I175.0789R1_CyanoAq",1,2865951,5981,"1458003",-1.1,NA,NA,NA,1.03,NA,0,NA,"",2865951
"5457","170828_Smp_449_C","I175.0789R1_CyanoAq",1,1128664,0,"559358",-1.5,NA,NA,NA,1.03,NA,0,NA,"",1128664
"5458","180302_Smp_3430_A","I175.0789R1_CyanoAq",1.74,526498,0,"93659",3.8,NA,NA,NA,1.03,"RTFlag",0,NA,"RTFlag, ",NA
"5459","180302_Smp_3430_B","I175.0789R1_CyanoAq",1.66,363800,0,"66524",3.8,NA,NA,NA,1.03,"RTFlag",0,NA,"RTFlag, ",NA
"5460","180302_Smp_3430_C","I175.0789R1_CyanoAq",1.73,147593,0,"40103",4,NA,NA,NA,1.03,"RTFlag",0,NA,"RTFlag, ",NA
"5461","170828_Smp_1314_A","I511.2407R3.6_CyanoAq",4.83,37560,0,"22918",-3.9,NA,NA,"areaminFlag",3.635,"RTFlag",2066,NA,"areaminFlag, RTFlag, ",NA
"5462","170828_Smp_1314_B","I511.2407R3.6_CyanoAq",4.91,14052,0,"11398",-3.4,NA,NA,"areaminFlag",3.635,"RTFlag",2066,NA,"areaminFlag, RTFlag, ",NA
"5463","170828_Smp_1314_C","I511.2407R3.6_CyanoAq",9.28,1323,0,"3763",11,NA,"ppmFlag","areaminFlag",3.635,"RTFlag",2066,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"5464","170828_Smp_1545_A","I511.2407R3.6_CyanoAq",17.46,506,0,"965",3.8,NA,NA,"areaminFlag",3.635,"RTFlag",2066,"BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"5465","170828_Smp_1545_B","I511.2407R3.6_CyanoAq",4.18,1335,0,"2799",5.2,NA,"ppmFlag","areaminFlag",3.635,"RTFlag",2066,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"5466","170828_Smp_1545_C","I511.2407R3.6_CyanoAq",5.46,1512,0,"3719",-9.9,NA,"ppmFlag","areaminFlag",3.635,"RTFlag",2066,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"5467","170828_Smp_1771_A","I511.2407R3.6_CyanoAq",4.75,1407,0,"2349",6.8,NA,"ppmFlag","areaminFlag",3.635,"RTFlag",1491,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"5468","170828_Smp_1771_B","I511.2407R3.6_CyanoAq",6.33,2607,0,"4057",-7.9,NA,"ppmFlag","areaminFlag",3.635,"RTFlag",1491,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"5469","170828_Smp_1771_C","I511.2407R3.6_CyanoAq",9.41,1540,0,"2718",1.1,NA,NA,"areaminFlag",3.635,"RTFlag",1491,"BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"5470","170828_Smp_2021_A","I511.2407R3.6_CyanoAq",8,1919,0,"3160",-7.9,NA,"ppmFlag","areaminFlag",3.635,"RTFlag",1312,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"5471","170828_Smp_2021_B","I511.2407R3.6_CyanoAq",5.78,3077,0,"4759",-1.9,NA,NA,"areaminFlag",3.635,"RTFlag",1312,"BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"5472","170828_Smp_2021_C","I511.2407R3.6_CyanoAq",5.09,1557,0,"2523",-0.9,NA,NA,"areaminFlag",3.635,"RTFlag",1312,"BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
