MassFeature,FinalBMIS,Orig_RSD,FinalRSD,Area,runDate,type,SampID,replicate,Column,Adjusted_Area,Run.Cmpd
I338.006R9.9_HILICNeg,"L-Isoleucine, 15N",0.3205796081399152,0.24623909811411457,NA,180702,Poo,TruePoo,Half2,HILICNeg,NA,180702_Poo_TruePoo_Half2 I338.006R9.9_HILICNeg
I338.006R9.9_HILICNeg,"L-Isoleucine, 15N",0.3205796081399152,0.24623909811411457,NA,180702,Poo,TruePoo,Half3,HILICNeg,NA,180702_Poo_TruePoo_Half3 I338.006R9.9_HILICNeg
I338.006R9.9_HILICNeg,"L-Isoleucine, 15N",0.3205796081399152,0.24623909811411457,NA,180702,Smp,S7E41D30,1,HILICNeg,NA,180702_Smp_S7E41D30_1 I338.006R9.9_HILICNeg
I338.006R9.9_HILICNeg,"L-Isoleucine, 15N",0.3205796081399152,0.24623909811411457,NA,180702,Smp,S7E41D40,1,HILICNeg,NA,180702_Smp_S7E41D40_1 I338.006R9.9_HILICNeg
I338.006R9.9_HILICNeg,"L-Isoleucine, 15N",0.3205796081399152,0.24623909811411457,NA,180702,Smp,S7E41D60,1,HILICNeg,NA,180702_Smp_S7E41D60_1 I338.006R9.9_HILICNeg
I338.006R9.9_HILICNeg,"L-Isoleucine, 15N",0.3205796081399152,0.24623909811411457,NA,180702,Smp,S7E41D80,1,HILICNeg,NA,180702_Smp_S7E41D80_1 I338.006R9.9_HILICNeg
I338.006R9.9_HILICNeg,"L-Isoleucine, 15N",0.3205796081399152,0.24623909811411457,NA,180702,Smp,S7E41D100,1,HILICNeg,NA,180702_Smp_S7E41D100_1 I338.006R9.9_HILICNeg
I338.006R9.9_HILICNeg,"L-Isoleucine, 15N",0.3205796081399152,0.24623909811411457,NA,180702,Smp,S7E41D120,1,HILICNeg,NA,180702_Smp_S7E41D120_1 I338.006R9.9_HILICNeg
I338.006R9.9_HILICNeg,"L-Isoleucine, 15N",0.3205796081399152,0.24623909811411457,NA,180702,Smp,S7E41D140,1,HILICNeg,NA,180702_Smp_S7E41D140_1 I338.006R9.9_HILICNeg
I338.006R9.9_HILICNeg,"L-Isoleucine, 15N",0.3205796081399152,0.24623909811411457,NA,180702,Smp,S7E41D160,1,HILICNeg,NA,180702_Smp_S7E41D160_1 I338.006R9.9_HILICNeg
I338.006R9.9_HILICNeg,"L-Isoleucine, 15N",0.3205796081399152,0.24623909811411457,NA,180702,Smp,S7E41D180,1,HILICNeg,NA,180702_Smp_S7E41D180_1 I338.006R9.9_HILICNeg
I338.006R9.9_HILICNeg,"L-Isoleucine, 15N",0.3205796081399152,0.24623909811411457,NA,180702,Smp,S7E41D250,1,HILICNeg,NA,180702_Smp_S7E41D250_1 I338.006R9.9_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,323241,170410,Poo,April11AqExtracts,Full1,HILICNeg,479155.7588190722,170410_Poo_April11AqExtracts_Full1 I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,987208,170410,Poo,April11AqExtracts,Full2,HILICNeg,1676831.2424427376,170410_Poo_April11AqExtracts_Full2 I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,956200,170410,Poo,April11AqExtracts,Full3,HILICNeg,1724086.2932310174,170410_Poo_April11AqExtracts_Full3 I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,46654,170410,Poo,April11AqExtracts,Half1,HILICNeg,143967.21370042724,170410_Poo_April11AqExtracts_Half1 I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,526712,170410,Poo,April11AqExtracts,Half2,HILICNeg,1980827.5275338572,170410_Poo_April11AqExtracts_Half2 I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,429223,170410,Poo,April11AqExtracts,Half3,HILICNeg,1519220.5023788915,170410_Poo_April11AqExtracts_Half3 I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,1646374,170410,Smp,KM1513-15m,A,HILICNeg,2458384.344969866,170410_Smp_KM1513-15m_A I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,2000046,170410,Smp,KM1513-15m,B,HILICNeg,2987665.0284660268,170410_Smp_KM1513-15m_B I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,5008596,170410,Smp,KM1513-15m,C,HILICNeg,8473587.644869644,170410_Smp_KM1513-15m_C I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,NA,170410,Smp,KM1513-45m,A,HILICNeg,NA,170410_Smp_KM1513-45m_A I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,NA,170410,Smp,KM1513-45m,B,HILICNeg,NA,170410_Smp_KM1513-45m_B I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,NA,170410,Smp,KM1513-45m,C,HILICNeg,NA,170410_Smp_KM1513-45m_C I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,NA,170410,Smp,KM1513-75m,A,HILICNeg,NA,170410_Smp_KM1513-75m_A I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,NA,170410,Smp,KM1513-75m,B,HILICNeg,NA,170410_Smp_KM1513-75m_B I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,NA,170410,Smp,KM1513-75m,C,HILICNeg,NA,170410_Smp_KM1513-75m_C I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,NA,170410,Smp,KM1513-125m,A,HILICNeg,NA,170410_Smp_KM1513-125m_A I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,NA,170410,Smp,KM1513-125m,B,HILICNeg,NA,170410_Smp_KM1513-125m_B I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,NA,170410,Smp,KM1513-125m,C,HILICNeg,NA,170410_Smp_KM1513-125m_C I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,562728,170419,Poo,April1718AqExtracts,1,HILICNeg,503230.5524187592,170419_Poo_April1718AqExtracts_1 I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,598140,170419,Poo,April1718AqExtracts,2,HILICNeg,663097.9601193534,170419_Poo_April1718AqExtracts_2 I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,904647,170419,Poo,April1718AqExtracts,3,HILICNeg,713397.1132283238,170419_Poo_April1718AqExtracts_3 I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,1788025,170419,Poo,April21AqExtracts,1,HILICNeg,1532668.1986408532,170419_Poo_April21AqExtracts_1 I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,1698235,170419,Poo,April21AqExtracts,2,HILICNeg,1417933.3349273426,170419_Poo_April21AqExtracts_2 I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,1808884,170419,Poo,April21AqExtracts,3,HILICNeg,1638452.3696572906,170419_Poo_April21AqExtracts_3 I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,2031012,170419,Poo,QC,Full1,HILICNeg,2329753.840535849,170419_Poo_QC_Full1 I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,2419628,170419,Poo,QC,Full2,HILICNeg,2220504.7355220993,170419_Poo_QC_Full2 I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,3956120,170419,Poo,QC,Full3,HILICNeg,3822678.26179544,170419_Poo_QC_Full3 I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,3221514,170419,Poo,QC,Full4,HILICNeg,3073474.2155491845,170419_Poo_QC_Full4 I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,922105,170419,Poo,QC,Half1,HILICNeg,1676041.027314871,170419_Poo_QC_Half1 I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,1242706,170419,Poo,QC,Half2,HILICNeg,1524456.347715069,170419_Poo_QC_Half2 I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,1375214,170419,Poo,QC,Half3,HILICNeg,1965002.0192841731,170419_Poo_QC_Half3 I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,1661267,170419,Poo,QC,Half4,HILICNeg,2394759.4371354827,170419_Poo_QC_Half4 I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,732673,170419,Smp,S11C1,A,HILICNeg,588215.9252687461,170419_Smp_S11C1_A I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,812174,170419,Smp,S12C1,A,HILICNeg,704561.686576939,170419_Smp_S12C1_A I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,1705579,170419,Smp,S12C1,B,HILICNeg,1221765.4291729385,170419_Smp_S12C1_B I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,1283133,170419,Smp,S13C1,A,HILICNeg,996054.4458001654,170419_Smp_S13C1_A I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,785284,170419,Smp,S13C1,B,HILICNeg,651822.9856015578,170419_Smp_S13C1_B I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,466721,170419,Smp,S14C1,A,HILICNeg,468497.3376770158,170419_Smp_S14C1_A I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,1008879,170419,Smp,S14C1,B,HILICNeg,873950.8692327376,170419_Smp_S14C1_B I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,1909519,170419,Smp,S14C1,C,HILICNeg,1695152.0595564372,170419_Smp_S14C1_C I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,446264,170419,Smp,S2C1,B,HILICNeg,403977.60058747255,170419_Smp_S2C1_B I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,656192,170419,Smp,S2C1,C,HILICNeg,417412.9850756495,170419_Smp_S2C1_C I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,391027,170419,Smp,S2C3,A,HILICNeg,299892.9846546576,170419_Smp_S2C3_A I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,560960,170419,Smp,S4C1,A,HILICNeg,517427.51221544313,170419_Smp_S4C1_A I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,350097,170419,Smp,S4C1,B,HILICNeg,223090.36249482754,170419_Smp_S4C1_B I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,1715978,170419,Smp,S4C1,C,HILICNeg,1643530.0624738934,170419_Smp_S4C1_C I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,2863508,170419,Smp,S4C2,A,HILICNeg,2432711.260018224,170419_Smp_S4C2_A I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,1567156,170419,Smp,S4C2,B,HILICNeg,1417395.083425229,170419_Smp_S4C2_B I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,1031421,170419,Smp,S6C1,A,HILICNeg,672959.3025158907,170419_Smp_S6C1_A I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,1160982,170419,Smp,S6C1,B,HILICNeg,918564.6320505313,170419_Smp_S6C1_B I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,1562395,170419,Smp,S6C1,C,HILICNeg,1446608.7093438723,170419_Smp_S6C1_C I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,18613,170419,Smp,S6C2,A,HILICNeg,14950.160156388569,170419_Smp_S6C2_A I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,652191,170419,Smp,S6C2,B,HILICNeg,453094.9646972901,170419_Smp_S6C2_B I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,1478158,170419,Smp,S8C1,A,HILICNeg,1235963.6229465008,170419_Smp_S8C1_A I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,30352,170419,Smp,S9C1,A,HILICNeg,26540.172485818846,170419_Smp_S9C1_A I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,994056,170419,Smp,S9C1,B,HILICNeg,681463.3778498044,170419_Smp_S9C1_B I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,1145064,170419,Smp,S9C2,A,HILICNeg,1021228.4102256976,170419_Smp_S9C2_A I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,1211573,170419,Smp,S9C2,B,HILICNeg,1041165.9537353092,170419_Smp_S9C2_B I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,2874042,170419,Smp,U3,A,HILICNeg,2679086.931145766,170419_Smp_U3_A I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,5336718,170419,Smp,U3,B,HILICNeg,4920013.498003988,170419_Smp_U3_B I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,21198,170419,Smp,U4,A,HILICNeg,20740.521720450615,170419_Smp_U4_A I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,723619,170419,Smp,U4,B,HILICNeg,520105.86898498965,170419_Smp_U4_B I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,68837,170419,Smp,U6,A,HILICNeg,57070.032274533994,170419_Smp_U6_A I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,1280942,170419,Smp,U6,B,HILICNeg,919578.0378046692,170419_Smp_U6_B I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,2810437,170419,Smp,U7,A,HILICNeg,2249938.230063873,170419_Smp_U7_A I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,897325,170419,Smp,U7,B,HILICNeg,810304.599503099,170419_Smp_U7_B I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,66448,170419,Smp,U8,A,HILICNeg,72436.38449783534,170419_Smp_U8_A I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,1315893,170419,Smp,U8,B,HILICNeg,909656.2396657628,170419_Smp_U8_B I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,1674091,170419,Smp,U9,A,HILICNeg,1382413.228047808,170419_Smp_U9_A I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,526825,170419,Smp,U9,B,HILICNeg,410669.6183684832,170419_Smp_U9_B I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,NA,180702,Poo,TruePoo,Full1,HILICNeg,NA,180702_Poo_TruePoo_Full1 I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,19564,180702,Poo,TruePoo,Full2,HILICNeg,18542.667685026343,180702_Poo_TruePoo_Full2 I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,NA,180702,Poo,TruePoo,Full3,HILICNeg,NA,180702_Poo_TruePoo_Full3 I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,NA,180702,Poo,TruePoo,Half1,HILICNeg,NA,180702_Poo_TruePoo_Half1 I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,23736,180702,Poo,TruePoo,Half2,HILICNeg,38285.828902560665,180702_Poo_TruePoo_Half2 I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,14108,180702,Poo,TruePoo,Half3,HILICNeg,24045.492228146737,180702_Poo_TruePoo_Half3 I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,NA,180702,Smp,S7E41D30,1,HILICNeg,NA,180702_Smp_S7E41D30_1 I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,NA,180702,Smp,S7E41D40,1,HILICNeg,NA,180702_Smp_S7E41D40_1 I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,NA,180702,Smp,S7E41D60,1,HILICNeg,NA,180702_Smp_S7E41D60_1 I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,NA,180702,Smp,S7E41D80,1,HILICNeg,NA,180702_Smp_S7E41D80_1 I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,NA,180702,Smp,S7E41D100,1,HILICNeg,NA,180702_Smp_S7E41D100_1 I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,NA,180702,Smp,S7E41D120,1,HILICNeg,NA,180702_Smp_S7E41D120_1 I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,NA,180702,Smp,S7E41D140,1,HILICNeg,NA,180702_Smp_S7E41D140_1 I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,NA,180702,Smp,S7E41D160,1,HILICNeg,NA,180702_Smp_S7E41D160_1 I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,NA,180702,Smp,S7E41D180,1,HILICNeg,NA,180702_Smp_S7E41D180_1 I340.0028R9.93_HILICNeg
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,NA,180702,Smp,S7E41D250,1,HILICNeg,NA,180702_Smp_S7E41D250_1 I340.0028R9.93_HILICNeg
I346.0564R12.06_HILICNeg,"L-Cysteic Acid, D3",0.30862200284225083,0.1717925419933698,21634024,170410,Poo,April11AqExtracts,Full1,HILICNeg,17774702.410349097,170410_Poo_April11AqExtracts_Full1 I346.0564R12.06_HILICNeg
I346.0564R12.06_HILICNeg,"L-Cysteic Acid, D3",0.30862200284225083,0.1717925419933698,15736737,170410,Poo,April11AqExtracts,Full2,HILICNeg,16013766.990273358,170410_Poo_April11AqExtracts_Full2 I346.0564R12.06_HILICNeg
I346.0564R12.06_HILICNeg,"L-Cysteic Acid, D3",0.30862200284225083,0.1717925419933698,12659249,170410,Poo,April11AqExtracts,Full3,HILICNeg,14971056.557613,170410_Poo_April11AqExtracts_Full3 I346.0564R12.06_HILICNeg
I346.0564R12.06_HILICNeg,"L-Cysteic Acid, D3",0.30862200284225083,0.1717925419933698,11954538,170410,Poo,April11AqExtracts,Half1,HILICNeg,20345313.108594462,170410_Poo_April11AqExtracts_Half1 I346.0564R12.06_HILICNeg
I346.0564R12.06_HILICNeg,"L-Cysteic Acid, D3",0.30862200284225083,0.1717925419933698,7974374,170410,Poo,April11AqExtracts,Half2,HILICNeg,16550216.497998146,170410_Poo_April11AqExtracts_Half2 I346.0564R12.06_HILICNeg
I346.0564R12.06_HILICNeg,"L-Cysteic Acid, D3",0.30862200284225083,0.1717925419933698,8749087,170410,Poo,April11AqExtracts,Half3,HILICNeg,17733878.48462457,170410_Poo_April11AqExtracts_Half3 I346.0564R12.06_HILICNeg
I346.0564R12.06_HILICNeg,"L-Cysteic Acid, D3",0.30862200284225083,0.1717925419933698,33750496,170410,Smp,KM1513-15m,A,HILICNeg,25927848.772055537,170410_Smp_KM1513-15m_A I346.0564R12.06_HILICNeg
I346.0564R12.06_HILICNeg,"L-Cysteic Acid, D3",0.30862200284225083,0.1717925419933698,30505878,170410,Smp,KM1513-15m,B,HILICNeg,22723229.59067783,170410_Smp_KM1513-15m_B I346.0564R12.06_HILICNeg
I346.0564R12.06_HILICNeg,"L-Cysteic Acid, D3",0.30862200284225083,0.1717925419933698,21811082,170410,Smp,KM1513-15m,C,HILICNeg,20985459.962189477,170410_Smp_KM1513-15m_C I346.0564R12.06_HILICNeg
I346.0564R12.06_HILICNeg,"L-Cysteic Acid, D3",0.30862200284225083,0.1717925419933698,11154056,170410,Smp,KM1513-45m,A,HILICNeg,9123909.758133296,170410_Smp_KM1513-45m_A I346.0564R12.06_HILICNeg
I346.0564R12.06_HILICNeg,"L-Cysteic Acid, D3",0.30862200284225083,0.1717925419933698,12731968,170410,Smp,KM1513-45m,B,HILICNeg,10022641.49926787,170410_Smp_KM1513-45m_B I346.0564R12.06_HILICNeg
I346.0564R12.06_HILICNeg,"L-Cysteic Acid, D3",0.30862200284225083,0.1717925419933698,11000658,170410,Smp,KM1513-45m,C,HILICNeg,9220870.707100358,170410_Smp_KM1513-45m_C I346.0564R12.06_HILICNeg
I346.0564R12.06_HILICNeg,"L-Cysteic Acid, D3",0.30862200284225083,0.1717925419933698,16633577,170410,Smp,KM1513-75m,A,HILICNeg,13898640.395554507,170410_Smp_KM1513-75m_A I346.0564R12.06_HILICNeg
I346.0564R12.06_HILICNeg,"L-Cysteic Acid, D3",0.30862200284225083,0.1717925419933698,15206055,170410,Smp,KM1513-75m,B,HILICNeg,17169229.03399018,170410_Smp_KM1513-75m_B I346.0564R12.06_HILICNeg
I346.0564R12.06_HILICNeg,"L-Cysteic Acid, D3",0.30862200284225083,0.1717925419933698,16891282,170410,Smp,KM1513-75m,C,HILICNeg,20663225.980357263,170410_Smp_KM1513-75m_C I346.0564R12.06_HILICNeg
I346.0564R12.06_HILICNeg,"L-Cysteic Acid, D3",0.30862200284225083,0.1717925419933698,9680968,170410,Smp,KM1513-125m,A,HILICNeg,8036706.5948933745,170410_Smp_KM1513-125m_A I346.0564R12.06_HILICNeg
I346.0564R12.06_HILICNeg,"L-Cysteic Acid, D3",0.30862200284225083,0.1717925419933698,5846382,170410,Smp,KM1513-125m,B,HILICNeg,7197065.054164849,170410_Smp_KM1513-125m_B I346.0564R12.06_HILICNeg
I346.0564R12.06_HILICNeg,"L-Cysteic Acid, D3",0.30862200284225083,0.1717925419933698,21832798,170410,Smp,KM1513-125m,C,HILICNeg,27769799.911648195,170410_Smp_KM1513-125m_C I346.0564R12.06_HILICNeg
I346.0564R12.06_HILICNeg,"L-Cysteic Acid, D3",0.30862200284225083,0.1717925419933698,2710877,170419,Poo,April1718AqExtracts,1,HILICNeg,2566105.3434187802,170419_Poo_April1718AqExtracts_1 I346.0564R12.06_HILICNeg
I346.0564R12.06_HILICNeg,"L-Cysteic Acid, D3",0.30862200284225083,0.1717925419933698,1812081,170419,Poo,April1718AqExtracts,2,HILICNeg,2161962.361538686,170419_Poo_April1718AqExtracts_2 I346.0564R12.06_HILICNeg
I346.0564R12.06_HILICNeg,"L-Cysteic Acid, D3",0.30862200284225083,0.1717925419933698,2476746,170419,Poo,April1718AqExtracts,3,HILICNeg,2466538.0512725823,170419_Poo_April1718AqExtracts_3 I346.0564R12.06_HILICNeg
I346.0564R12.06_HILICNeg,"L-Cysteic Acid, D3",0.30862200284225083,0.1717925419933698,4535863,170419,Poo,April21AqExtracts,1,HILICNeg,4189499.0513424757,170419_Poo_April21AqExtracts_1 I346.0564R12.06_HILICNeg
I346.0564R12.06_HILICNeg,"L-Cysteic Acid, D3",0.30862200284225083,0.1717925419933698,4972149,170419,Poo,April21AqExtracts,2,HILICNeg,4237435.003550193,170419_Poo_April21AqExtracts_2 I346.0564R12.06_HILICNeg
I346.0564R12.06_HILICNeg,"L-Cysteic Acid, D3",0.30862200284225083,0.1717925419933698,4269330,170419,Poo,April21AqExtracts,3,HILICNeg,4152247.6410737927,170419_Poo_April21AqExtracts_3 I346.0564R12.06_HILICNeg
I346.0564R12.06_HILICNeg,"L-Cysteic Acid, D3",0.30862200284225083,0.1717925419933698,930620,170419,Poo,QC,Full1,HILICNeg,1027919.7535701949,170419_Poo_QC_Full1 I346.0564R12.06_HILICNeg
I346.0564R12.06_HILICNeg,"L-Cysteic Acid, D3",0.30862200284225083,0.1717925419933698,1016016,170419,Poo,QC,Full2,HILICNeg,1046859.7570696042,170419_Poo_QC_Full2 I346.0564R12.06_HILICNeg
