Date,ID,replicate,Precursor.Ion.Name,MassFeature_Column,QC_area,ID_rep,PresAbs,LogArea,CultureID_short,Org_Name,Org_Type,Org_Type_Specific,BioVol_perFilter_uL,Species,strain,biovolArea,LogBioArea,Column,z,Vol_recon_uL,RP_stdVolpersmpVol,Identification,RFmax,RFmin,RF,RFFlag,RFratio,intracell_conc_umolL
170821,449,B,I138.055R7.72_HILICPos,I138.055R7.72_HILICPos_X_HILICPos,132975368,449_B,1,8.123771200873785,449,Heterocapsa triquetra CCMP449,Dinoflagellate,Dinoflagellate,0.48124,Heterocapsa triquetra,449,276318194.6637852,8.441409482751911,HILIC,1,400,3,Trigonelline,1386299136,1140515456,1263407296,NA,0.7661504578528102,114.18578136129837
170821,449,C,I138.055R7.72_HILICPos,I138.055R7.72_HILICPos_X_HILICPos,106375264,449_C,1,8.02684065091733,449,Heterocapsa triquetra CCMP449,Dinoflagellate,Dinoflagellate,0.55139,Heterocapsa triquetra,449,192922004.38890803,8.285381765433756,HILIC,1,400,3,Trigonelline,1386299136,1140515456,1263407296,NA,0.7661504578528102,79.7231244208851
180227,3430,A,I138.055R7.72_HILICPos,I138.055R7.72_HILICPos_X_HILICPos,NA,3430_A,0,0,3430,Ostreococcus lucimarinus CCMP3430,Prasinophyte,Prasinophyte,0.169351485,Ostreococcus lucimarinus,3430,NA,0,HILIC,1,400,1.5,Trigonelline,1137100544,1040678592,1081192746.6666667,NA,0.7661504578528102,NA
180227,3430,B,I138.055R7.72_HILICPos,I138.055R7.72_HILICPos_X_HILICPos,NA,3430_B,0,0,3430,Ostreococcus lucimarinus CCMP3430,Prasinophyte,Prasinophyte,0.172402985,Ostreococcus lucimarinus,3430,NA,0,HILIC,1,400,1.5,Trigonelline,1137100544,1040678592,1081192746.6666667,NA,0.7661504578528102,NA
180227,3430,C,I138.055R7.72_HILICPos,I138.055R7.72_HILICPos_X_HILICPos,NA,3430_C,0,0,3430,Ostreococcus lucimarinus CCMP3430,Prasinophyte,Prasinophyte,0.175519802,Ostreococcus lucimarinus,3430,NA,0,HILIC,1,400,1.5,Trigonelline,1137100544,1040678592,1081192746.6666667,NA,0.7661504578528102,NA
170821,1314,A,I121.032R8.27_HILICPos,I121.032R8.27_HILICPos_X_HILICPos,86440,1314_A,1,4.936714758211203,1314,Amphidinium carterae CCMP1314,Dinoflagellate,Dinoflagellate,0.56953488,Amphidinium carterae,1314,151772.9695501705,5.181194431503443,HILIC,1,400,3,Dimethylsulfonioacetate (DMS-Ac),458377179.25006855,400431026.8386704,429404103.0443695,used relative RF,0.9541395021981958,0.14817548470267708
170821,1314,B,I121.032R8.27_HILICPos,I121.032R8.27_HILICPos_X_HILICPos,78281,1314_B,1,4.893656364912738,1314,Amphidinium carterae CCMP1314,Dinoflagellate,Dinoflagellate,0.5827728,Amphidinium carterae,1314,134325.0748833851,5.1281570913507775,HILIC,1,400,3,Dimethylsulfonioacetate (DMS-Ac),458377179.25006855,400431026.8386704,429404103.0443695,used relative RF,0.9541395021981958,0.13114115865005568
170821,1314,C,I121.032R8.27_HILICPos,I121.032R8.27_HILICPos_X_HILICPos,86166,1314_C,1,4.935335932585255,1314,Amphidinium carterae CCMP1314,Dinoflagellate,Dinoflagellate,0.66859104,Amphidinium carterae,1314,128876.98883909661,5.110175380407425,HILIC,1,400,3,Dimethylsulfonioacetate (DMS-Ac),458377179.25006855,400431026.8386704,429404103.0443695,used relative RF,0.9541395021981958,0.1258222089536311
170821,1545,A,I121.032R8.27_HILICPos,I121.032R8.27_HILICPos_X_HILICPos,NA,1545_A,0,0,1545,Micromonas pusilla CCMP1545,Prasinophyte,Prasinophyte,0.557926221,Micromonas pusilla,1545,NA,0,HILIC,1,400,3,Dimethylsulfonioacetate (DMS-Ac),458377179.25006855,400431026.8386704,429404103.0443695,used relative RF,0.9541395021981958,NA
170821,1545,B,I121.032R8.27_HILICPos,I121.032R8.27_HILICPos_X_HILICPos,NA,1545_B,0,0,1545,Micromonas pusilla CCMP1545,Prasinophyte,Prasinophyte,0.571037924,Micromonas pusilla,1545,NA,0,HILIC,1,400,3,Dimethylsulfonioacetate (DMS-Ac),458377179.25006855,400431026.8386704,429404103.0443695,used relative RF,0.9541395021981958,NA
170821,1545,C,I121.032R8.27_HILICPos,I121.032R8.27_HILICPos_X_HILICPos,NA,1545_C,0,0,1545,Micromonas pusilla CCMP1545,Prasinophyte,Prasinophyte,0.536432713,Micromonas pusilla,1545,NA,0,HILIC,1,400,3,Dimethylsulfonioacetate (DMS-Ac),458377179.25006855,400431026.8386704,429404103.0443695,used relative RF,0.9541395021981958,NA
170821,1771,A,I121.032R8.27_HILICPos,I121.032R8.27_HILICPos_X_HILICPos,NA,1771_A,0,0,1771,Alexandrium tamarense CCMP1771,Dinoflagellate,Dinoflagellate,0.45029728,Alexandrium tamarense,1771,NA,0,HILIC,1,400,3,Dimethylsulfonioacetate (DMS-Ac),458377179.25006855,400431026.8386704,429404103.0443695,used relative RF,0.9541395021981958,NA
170821,1771,B,I121.032R8.27_HILICPos,I121.032R8.27_HILICPos_X_HILICPos,NA,1771_B,0,0,1771,Alexandrium tamarense CCMP1771,Dinoflagellate,Dinoflagellate,0.39780864,Alexandrium tamarense,1771,NA,0,HILIC,1,400,3,Dimethylsulfonioacetate (DMS-Ac),458377179.25006855,400431026.8386704,429404103.0443695,used relative RF,0.9541395021981958,NA
170821,1771,C,I121.032R8.27_HILICPos,I121.032R8.27_HILICPos_X_HILICPos,NA,1771_C,0,0,1771,Alexandrium tamarense CCMP1771,Dinoflagellate,Dinoflagellate,0.23205504,Alexandrium tamarense,1771,NA,0,HILIC,1,400,3,Dimethylsulfonioacetate (DMS-Ac),458377179.25006855,400431026.8386704,429404103.0443695,used relative RF,0.9541395021981958,NA
170821,2021,A,I121.032R8.27_HILICPos,I121.032R8.27_HILICPos_X_HILICPos,NA,2021_A,0,0,2021,Lingulodinium polyedra CCMP2021,Dinoflagellate,Dinoflagellate,2.75917726,Lingulodinium polyedra,2021,NA,0,HILIC,1,400,3,Dimethylsulfonioacetate (DMS-Ac),458377179.25006855,400431026.8386704,429404103.0443695,used relative RF,0.9541395021981958,NA
170821,2021,B,I121.032R8.27_HILICPos,I121.032R8.27_HILICPos_X_HILICPos,NA,2021_B,0,0,2021,Lingulodinium polyedra CCMP2021,Dinoflagellate,Dinoflagellate,5.11555492,Lingulodinium polyedra,2021,NA,0,HILIC,1,400,3,Dimethylsulfonioacetate (DMS-Ac),458377179.25006855,400431026.8386704,429404103.0443695,used relative RF,0.9541395021981958,NA
170821,2021,C,I121.032R8.27_HILICPos,I121.032R8.27_HILICPos_X_HILICPos,NA,2021_C,0,0,2021,Lingulodinium polyedra CCMP2021,Dinoflagellate,Dinoflagellate,1.53228256,Lingulodinium polyedra,2021,NA,0,HILIC,1,400,3,Dimethylsulfonioacetate (DMS-Ac),458377179.25006855,400431026.8386704,429404103.0443695,used relative RF,0.9541395021981958,NA
170821,449,A,I121.032R8.27_HILICPos,I121.032R8.27_HILICPos_X_HILICPos,49285,449_A,1,4.692714760890481,449,Heterocapsa triquetra CCMP449,Dinoflagellate,Dinoflagellate,0.33903,Heterocapsa triquetra,449,145370.6161696605,5.1624766312478885,HILIC,1,400,3,Dimethylsulfonioacetate (DMS-Ac),458377179.25006855,400431026.8386704,429404103.0443695,used relative RF,0.9541395021981958,0.14192488673252077
170821,449,B,I121.032R8.27_HILICPos,I121.032R8.27_HILICPos_X_HILICPos,54062,449_B,1,4.732892108193951,449,Heterocapsa triquetra CCMP449,Dinoflagellate,Dinoflagellate,0.48124,Heterocapsa triquetra,449,112338.95769262737,5.050530390072077,HILIC,1,400,3,Dimethylsulfonioacetate (DMS-Ac),458377179.25006855,400431026.8386704,429404103.0443695,used relative RF,0.9541395021981958,0.10967617986545414
170821,449,C,I121.032R8.27_HILICPos,I121.032R8.27_HILICPos_X_HILICPos,85994,449_C,1,4.934468150571539,449,Heterocapsa triquetra CCMP449,Dinoflagellate,Dinoflagellate,0.55139,Heterocapsa triquetra,449,155958.577413446,5.193009265087966,HILIC,1,400,3,Dimethylsulfonioacetate (DMS-Ac),458377179.25006855,400431026.8386704,429404103.0443695,used relative RF,0.9541395021981958,0.152261880822845
180227,3430,A,I121.032R8.27_HILICPos,I121.032R8.27_HILICPos_X_HILICPos,NA,3430_A,0,0,3430,Ostreococcus lucimarinus CCMP3430,Prasinophyte,Prasinophyte,0.169351485,Ostreococcus lucimarinus,3430,NA,0,HILIC,1,400,1.5,Dimethylsulfonioacetate (DMS-Ac),362087334.8944662,316313747.45636827,339200541.1754173,used relative RF,0.9541395021981958,NA
180227,3430,B,I121.032R8.27_HILICPos,I121.032R8.27_HILICPos_X_HILICPos,817379,3430_B,1,5.9124234756788825,3430,Ostreococcus lucimarinus CCMP3430,Prasinophyte,Prasinophyte,0.172402985,Ostreococcus lucimarinus,3430,4741095.405047656,6.675878694713357,HILIC,1,400,1.5,Dimethylsulfonioacetate (DMS-Ac),362087334.8944662,316313747.45636827,339200541.1754173,used relative RF,0.9541395021981958,5.85963107058693
180227,3430,C,I121.032R8.27_HILICPos,I121.032R8.27_HILICPos_X_HILICPos,67094,3430_C,1,4.826683684350801,3430,Ostreococcus lucimarinus CCMP3430,Prasinophyte,Prasinophyte,0.175519802,Ostreococcus lucimarinus,3430,382258.8633047797,5.582357564037872,HILIC,1,400,1.5,Dimethylsulfonioacetate (DMS-Ac),362087334.8944662,316313747.45636827,339200541.1754173,used relative RF,0.9541395021981958,0.47244269964346236
170821,1314,A,I132.102R6.53_HILICPos,I132.102R6.53_HILICPos_X_HILICPos,NA,1314_A,0,0,1314,Amphidinium carterae CCMP1314,Dinoflagellate,Dinoflagellate,0.56953488,Amphidinium carterae,1314,NA,0,HILIC,1,400,3,Leucine,38774036,26457084,32615560,NA,0.9666807418347858,NA
170821,1314,B,I132.102R6.53_HILICPos,I132.102R6.53_HILICPos_X_HILICPos,NA,1314_B,0,0,1314,Amphidinium carterae CCMP1314,Dinoflagellate,Dinoflagellate,0.5827728,Amphidinium carterae,1314,NA,0,HILIC,1,400,3,Leucine,38774036,26457084,32615560,NA,0.9666807418347858,NA
170821,1314,C,I132.102R6.53_HILICPos,I132.102R6.53_HILICPos_X_HILICPos,NA,1314_C,0,0,1314,Amphidinium carterae CCMP1314,Dinoflagellate,Dinoflagellate,0.66859104,Amphidinium carterae,1314,NA,0,HILIC,1,400,3,Leucine,38774036,26457084,32615560,NA,0.9666807418347858,NA
170821,1545,A,I132.102R6.53_HILICPos,I132.102R6.53_HILICPos_X_HILICPos,NA,1545_A,0,0,1545,Micromonas pusilla CCMP1545,Prasinophyte,Prasinophyte,0.557926221,Micromonas pusilla,1545,NA,0,HILIC,1,400,3,Leucine,38774036,26457084,32615560,NA,0.9666807418347858,NA
170821,1545,B,I132.102R6.53_HILICPos,I132.102R6.53_HILICPos_X_HILICPos,NA,1545_B,0,0,1545,Micromonas pusilla CCMP1545,Prasinophyte,Prasinophyte,0.571037924,Micromonas pusilla,1545,NA,0,HILIC,1,400,3,Leucine,38774036,26457084,32615560,NA,0.9666807418347858,NA
170821,1545,C,I132.102R6.53_HILICPos,I132.102R6.53_HILICPos_X_HILICPos,NA,1545_C,0,0,1545,Micromonas pusilla CCMP1545,Prasinophyte,Prasinophyte,0.536432713,Micromonas pusilla,1545,NA,0,HILIC,1,400,3,Leucine,38774036,26457084,32615560,NA,0.9666807418347858,NA
170821,1771,A,I132.102R6.53_HILICPos,I132.102R6.53_HILICPos_X_HILICPos,NA,1771_A,0,0,1771,Alexandrium tamarense CCMP1771,Dinoflagellate,Dinoflagellate,0.45029728,Alexandrium tamarense,1771,NA,0,HILIC,1,400,3,Leucine,38774036,26457084,32615560,NA,0.9666807418347858,NA
170821,1771,B,I132.102R6.53_HILICPos,I132.102R6.53_HILICPos_X_HILICPos,NA,1771_B,0,0,1771,Alexandrium tamarense CCMP1771,Dinoflagellate,Dinoflagellate,0.39780864,Alexandrium tamarense,1771,NA,0,HILIC,1,400,3,Leucine,38774036,26457084,32615560,NA,0.9666807418347858,NA
170821,1771,C,I132.102R6.53_HILICPos,I132.102R6.53_HILICPos_X_HILICPos,NA,1771_C,0,0,1771,Alexandrium tamarense CCMP1771,Dinoflagellate,Dinoflagellate,0.23205504,Alexandrium tamarense,1771,NA,0,HILIC,1,400,3,Leucine,38774036,26457084,32615560,NA,0.9666807418347858,NA
170821,2021,A,I132.102R6.53_HILICPos,I132.102R6.53_HILICPos_X_HILICPos,677903168,2021_A,1,8.831167663473838,2021,Lingulodinium polyedra CCMP2021,Dinoflagellate,Dinoflagellate,2.75917726,Lingulodinium polyedra,2021,245690328.71777147,8.3903880613756,HILIC,1,400,3,Leucine,38774036,26457084,32615560,NA,0.9666807418347858,3117.0240012527465
170821,2021,B,I132.102R6.53_HILICPos,I132.102R6.53_HILICPos_X_HILICPos,758254848,2021_B,1,8.879815195709266,2021,Lingulodinium polyedra CCMP2021,Dinoflagellate,Dinoflagellate,5.11555492,Lingulodinium polyedra,2021,148225336.22608435,8.170922444147495,HILIC,1,400,3,Leucine,38774036,26457084,32615560,NA,0.9666807418347858,1880.5051587569626
170821,2021,C,I132.102R6.53_HILICPos,I132.102R6.53_HILICPos_X_HILICPos,315289088,2021_C,1,8.49870894028995,2021,Lingulodinium polyedra CCMP2021,Dinoflagellate,Dinoflagellate,1.53228256,Lingulodinium polyedra,2021,205764325.8695054,8.313370081694687,HILIC,1,400,3,Leucine,38774036,26457084,32615560,NA,0.9666807418347858,2610.490798250325
170821,449,A,I132.102R6.53_HILICPos,I132.102R6.53_HILICPos_X_HILICPos,NA,449_A,0,0,449,Heterocapsa triquetra CCMP449,Dinoflagellate,Dinoflagellate,0.33903,Heterocapsa triquetra,449,NA,0,HILIC,1,400,3,Leucine,38774036,26457084,32615560,NA,0.9666807418347858,NA
170821,449,B,I132.102R6.53_HILICPos,I132.102R6.53_HILICPos_X_HILICPos,NA,449_B,0,0,449,Heterocapsa triquetra CCMP449,Dinoflagellate,Dinoflagellate,0.48124,Heterocapsa triquetra,449,NA,0,HILIC,1,400,3,Leucine,38774036,26457084,32615560,NA,0.9666807418347858,NA
170821,449,C,I132.102R6.53_HILICPos,I132.102R6.53_HILICPos_X_HILICPos,NA,449_C,0,0,449,Heterocapsa triquetra CCMP449,Dinoflagellate,Dinoflagellate,0.55139,Heterocapsa triquetra,449,NA,0,HILIC,1,400,3,Leucine,38774036,26457084,32615560,NA,0.9666807418347858,NA
180227,3430,A,I132.102R6.53_HILICPos,I132.102R6.53_HILICPos_X_HILICPos,NA,3430_A,0,0,3430,Ostreococcus lucimarinus CCMP3430,Prasinophyte,Prasinophyte,0.169351485,Ostreococcus lucimarinus,3430,NA,0,HILIC,1,400,1.5,Leucine,49079696,29127398,36448901.333333336,NA,0.9666807418347858,NA
180227,3430,B,I132.102R6.53_HILICPos,I132.102R6.53_HILICPos_X_HILICPos,NA,3430_B,0,0,3430,Ostreococcus lucimarinus CCMP3430,Prasinophyte,Prasinophyte,0.172402985,Ostreococcus lucimarinus,3430,NA,0,HILIC,1,400,1.5,Leucine,49079696,29127398,36448901.333333336,NA,0.9666807418347858,NA
180227,3430,C,I132.102R6.53_HILICPos,I132.102R6.53_HILICPos_X_HILICPos,NA,3430_C,0,0,3430,Ostreococcus lucimarinus CCMP3430,Prasinophyte,Prasinophyte,0.175519802,Ostreococcus lucimarinus,3430,NA,0,HILIC,1,400,1.5,Leucine,49079696,29127398,36448901.333333336,NA,0.9666807418347858,NA
170821,1314,A,I104.1074R10.68_HILICPos,I104.1074R10.68_HILICPos_X_HILICPos,69881624,1314_A,1,7.844362989127769,1314,Amphidinium carterae CCMP1314,Dinoflagellate,Dinoflagellate,0.56953488,Amphidinium carterae,1314,122699463.11277723,8.088842662420008,HILIC,1,400,3,Choline,573669504,391025504,482347504,NA,0.9269692443917263,109.76838969767996
170821,1314,B,I104.1074R10.68_HILICPos,I104.1074R10.68_HILICPos_X_HILICPos,72982664,1314_B,1,7.863219711856582,1314,Amphidinium carterae CCMP1314,Dinoflagellate,Dinoflagellate,0.5827728,Amphidinium carterae,1314,125233476.92273901,8.09772043829462,HILIC,1,400,3,Choline,573669504,391025504,482347504,NA,0.9269692443917263,112.03534839769912
170821,1314,C,I104.1074R10.68_HILICPos,I104.1074R10.68_HILICPos_X_HILICPos,78653016,1314_C,1,7.895715380577156,1314,Amphidinium carterae CCMP1314,Dinoflagellate,Dinoflagellate,0.66859104,Amphidinium carterae,1314,117639949.22815597,8.070554828399326,HILIC,1,400,3,Choline,573669504,391025504,482347504,NA,0.9269692443917263,105.24208878585394
170821,1545,A,I104.1074R10.68_HILICPos,I104.1074R10.68_HILICPos_X_HILICPos,NA,1545_A,0,0,1545,Micromonas pusilla CCMP1545,Prasinophyte,Prasinophyte,0.557926221,Micromonas pusilla,1545,NA,0,HILIC,1,400,3,Choline,573669504,391025504,482347504,NA,0.9269692443917263,NA
170821,1545,B,I104.1074R10.68_HILICPos,I104.1074R10.68_HILICPos_X_HILICPos,NA,1545_B,0,0,1545,Micromonas pusilla CCMP1545,Prasinophyte,Prasinophyte,0.571037924,Micromonas pusilla,1545,NA,0,HILIC,1,400,3,Choline,573669504,391025504,482347504,NA,0.9269692443917263,NA
170821,1545,C,I104.1074R10.68_HILICPos,I104.1074R10.68_HILICPos_X_HILICPos,NA,1545_C,0,0,1545,Micromonas pusilla CCMP1545,Prasinophyte,Prasinophyte,0.536432713,Micromonas pusilla,1545,NA,0,HILIC,1,400,3,Choline,573669504,391025504,482347504,NA,0.9269692443917263,NA
170821,1771,A,I104.1074R10.68_HILICPos,I104.1074R10.68_HILICPos_X_HILICPos,40967116,1771_A,1,7.612435391598452,1771,Alexandrium tamarense CCMP1771,Dinoflagellate,Dinoflagellate,0.45029728,Alexandrium tamarense,1771,90977933.51094636,7.958936067963431,HILIC,1,400,3,Choline,573669504,391025504,482347504,NA,0.9269692443917263,81.38993444771839
170821,1771,B,I104.1074R10.68_HILICPos,I104.1074R10.68_HILICPos_X_HILICPos,39992900,1771_B,1,7.6019828972151196,1771,Alexandrium tamarense CCMP1771,Dinoflagellate,Dinoflagellate,0.39780864,Alexandrium tamarense,1771,100533010.04221527,8.002308685888806,HILIC,1,400,3,Choline,573669504,391025504,482347504,NA,0.9269692443917263,89.93801882940352
170821,1771,C,I104.1074R10.68_HILICPos,I104.1074R10.68_HILICPos_X_HILICPos,30146372,1771_C,1,7.479235053949256,1771,Alexandrium tamarense CCMP1771,Dinoflagellate,Dinoflagellate,0.23205504,Alexandrium tamarense,1771,129910438.4890757,8.11364404865631,HILIC,1,400,3,Choline,573669504,391025504,482347504,NA,0.9269692443917263,116.21941348478796
170821,2021,A,I104.1074R10.68_HILICPos,I104.1074R10.68_HILICPos_X_HILICPos,157107872,2021_A,1,8.19619794621445,2021,Lingulodinium polyedra CCMP2021,Dinoflagellate,Dinoflagellate,2.75917726,Lingulodinium polyedra,2021,56940115.54734255,7.755418344116211,HILIC,1,400,3,Choline,573669504,391025504,482347504,NA,0.9269692443917263,50.93930025665092
170821,2021,B,I104.1074R10.68_HILICPos,I104.1074R10.68_HILICPos_X_HILICPos,176358560,2021_B,1,8.246396544074635,2021,Lingulodinium polyedra CCMP2021,Dinoflagellate,Dinoflagellate,5.11555492,Lingulodinium polyedra,2021,34474961.71148525,7.537503792512864,HILIC,1,400,3,Choline,573669504,391025504,482347504,NA,0.9269692443917263,30.841708153854487
170821,2021,C,I104.1074R10.68_HILICPos,I104.1074R10.68_HILICPos_X_HILICPos,121179968,2021_C,1,8.083430833476362,2021,Lingulodinium polyedra CCMP2021,Dinoflagellate,Dinoflagellate,1.53228256,Lingulodinium polyedra,2021,79084609.5644396,7.898091974881099,HILIC,1,400,3,Choline,573669504,391025504,482347504,NA,0.9269692443917263,70.75002629619726
170821,449,A,I104.1074R10.68_HILICPos,I104.1074R10.68_HILICPos_X_HILICPos,NA,449_A,0,0,449,Heterocapsa triquetra CCMP449,Dinoflagellate,Dinoflagellate,0.33903,Heterocapsa triquetra,449,NA,0,HILIC,1,400,3,Choline,573669504,391025504,482347504,NA,0.9269692443917263,NA
170821,449,B,I104.1074R10.68_HILICPos,I104.1074R10.68_HILICPos_X_HILICPos,NA,449_B,0,0,449,Heterocapsa triquetra CCMP449,Dinoflagellate,Dinoflagellate,0.48124,Heterocapsa triquetra,449,NA,0,HILIC,1,400,3,Choline,573669504,391025504,482347504,NA,0.9269692443917263,NA
170821,449,C,I104.1074R10.68_HILICPos,I104.1074R10.68_HILICPos_X_HILICPos,NA,449_C,0,0,449,Heterocapsa triquetra CCMP449,Dinoflagellate,Dinoflagellate,0.55139,Heterocapsa triquetra,449,NA,0,HILIC,1,400,3,Choline,573669504,391025504,482347504,NA,0.9269692443917263,NA
180227,3430,A,I104.1074R10.68_HILICPos,I104.1074R10.68_HILICPos_X_HILICPos,NA,3430_A,0,0,3430,Ostreococcus lucimarinus CCMP3430,Prasinophyte,Prasinophyte,0.169351485,Ostreococcus lucimarinus,3430,NA,0,HILIC,1,400,1.5,Choline,465020288,452276320,457845184,NA,0.9269692443917263,NA
180227,3430,B,I104.1074R10.68_HILICPos,I104.1074R10.68_HILICPos_X_HILICPos,NA,3430_B,0,0,3430,Ostreococcus lucimarinus CCMP3430,Prasinophyte,Prasinophyte,0.172402985,Ostreococcus lucimarinus,3430,NA,0,HILIC,1,400,1.5,Choline,465020288,452276320,457845184,NA,0.9269692443917263,NA
180227,3430,C,I104.1074R10.68_HILICPos,I104.1074R10.68_HILICPos_X_HILICPos,NA,3430_C,0,0,3430,Ostreococcus lucimarinus CCMP3430,Prasinophyte,Prasinophyte,0.175519802,Ostreococcus lucimarinus,3430,NA,0,HILIC,1,400,1.5,Choline,465020288,452276320,457845184,NA,0.9269692443917263,NA
170821,1314,A,I144.1019R6.44_HILICPos,I144.1019R6.44_HILICPos_X_HILICPos,13255957,1314_A,1,7.122411086638422,1314,Amphidinium carterae CCMP1314,Dinoflagellate,Dinoflagellate,0.56953488,Amphidinium carterae,1314,23275057.359085716,7.366890759930661,HILIC,1,400,3,Stachydrine hydrochloride,1799729920,1552075392,1675902656,NA,0.7989564737751411,6.953105866660547
170821,1314,B,I144.1019R6.44_HILICPos,I144.1019R6.44_HILICPos_X_HILICPos,13682230,1314_B,1,7.136156886694529,1314,Amphidinium carterae CCMP1314,Dinoflagellate,Dinoflagellate,0.5827728,Amphidinium carterae,1314,23477811.593128577,7.370657613132567,HILIC,1,400,3,Stachydrine hydrochloride,1799729920,1552075392,1675902656,NA,0.7989564737751411,7.013675928098585
170821,1314,C,I144.1019R6.44_HILICPos,I144.1019R6.44_HILICPos_X_HILICPos,13125464,1314_C,1,7.118114665150582,1314,Amphidinium carterae CCMP1314,Dinoflagellate,Dinoflagellate,0.66859104,Amphidinium carterae,1314,19631528.415337425,7.292954112972752,HILIC,1,400,3,Stachydrine hydrochloride,1799729920,1552075392,1675902656,NA,0.7989564737751411,5.86465129989943
170821,1545,A,I144.1019R6.44_HILICPos,I144.1019R6.44_HILICPos_X_HILICPos,NA,1545_A,0,0,1545,Micromonas pusilla CCMP1545,Prasinophyte,Prasinophyte,0.557926221,Micromonas pusilla,1545,NA,0,HILIC,1,400,3,Stachydrine hydrochloride,1799729920,1552075392,1675902656,NA,0.7989564737751411,NA
170821,1545,B,I144.1019R6.44_HILICPos,I144.1019R6.44_HILICPos_X_HILICPos,NA,1545_B,0,0,1545,Micromonas pusilla CCMP1545,Prasinophyte,Prasinophyte,0.571037924,Micromonas pusilla,1545,NA,0,HILIC,1,400,3,Stachydrine hydrochloride,1799729920,1552075392,1675902656,NA,0.7989564737751411,NA
170821,1545,C,I144.1019R6.44_HILICPos,I144.1019R6.44_HILICPos_X_HILICPos,NA,1545_C,0,0,1545,Micromonas pusilla CCMP1545,Prasinophyte,Prasinophyte,0.536432713,Micromonas pusilla,1545,NA,0,HILIC,1,400,3,Stachydrine hydrochloride,1799729920,1552075392,1675902656,NA,0.7989564737751411,NA
170821,1771,A,I144.1019R6.44_HILICPos,I144.1019R6.44_HILICPos_X_HILICPos,NA,1771_A,0,0,1771,Alexandrium tamarense CCMP1771,Dinoflagellate,Dinoflagellate,0.45029728,Alexandrium tamarense,1771,NA,0,HILIC,1,400,3,Stachydrine hydrochloride,1799729920,1552075392,1675902656,NA,0.7989564737751411,NA
170821,1771,B,I144.1019R6.44_HILICPos,I144.1019R6.44_HILICPos_X_HILICPos,NA,1771_B,0,0,1771,Alexandrium tamarense CCMP1771,Dinoflagellate,Dinoflagellate,0.39780864,Alexandrium tamarense,1771,NA,0,HILIC,1,400,3,Stachydrine hydrochloride,1799729920,1552075392,1675902656,NA,0.7989564737751411,NA
170821,1771,C,I144.1019R6.44_HILICPos,I144.1019R6.44_HILICPos_X_HILICPos,NA,1771_C,0,0,1771,Alexandrium tamarense CCMP1771,Dinoflagellate,Dinoflagellate,0.23205504,Alexandrium tamarense,1771,NA,0,HILIC,1,400,3,Stachydrine hydrochloride,1799729920,1552075392,1675902656,NA,0.7989564737751411,NA
170821,2021,A,I144.1019R6.44_HILICPos,I144.1019R6.44_HILICPos_X_HILICPos,583395392,2021_A,1,8.76596299448596,2021,Lingulodinium polyedra CCMP2021,Dinoflagellate,Dinoflagellate,2.75917726,Lingulodinium polyedra,2021,211438170.52188957,8.325183392387721,HILIC,1,400,3,Stachydrine hydrochloride,1799729920,1552075392,1675902656,NA,0.7989564737751411,63.1642689945007
170821,2021,B,I144.1019R6.44_HILICPos,I144.1019R6.44_HILICPos_X_HILICPos,622417600,2021_B,1,8.794081864628824,2021,Lingulodinium polyedra CCMP2021,Dinoflagellate,Dinoflagellate,5.11555492,Lingulodinium polyedra,2021,121671570.28586842,8.085189113067054,HILIC,1,400,3,Stachydrine hydrochloride,1799729920,1552075392,1675902656,NA,0.7989564737751411,36.347721773937
170821,2021,C,I144.1019R6.44_HILICPos,I144.1019R6.44_HILICPos_X_HILICPos,262550464,2021_C,1,8.419212790143401,2021,Lingulodinium polyedra CCMP2021,Dinoflagellate,Dinoflagellate,1.53228256,Lingulodinium polyedra,2021,171345984.64659154,8.233873931548139,HILIC,1,400,3,Stachydrine hydrochloride,1799729920,1552075392,1675902656,NA,0.7989564737751411,51.18727540363592
170821,449,A,I144.1019R6.44_HILICPos,I144.1019R6.44_HILICPos_X_HILICPos,16918812,449_A,1,7.22836986461564,449,Heterocapsa triquetra CCMP449,Dinoflagellate,Dinoflagellate,0.33903,Heterocapsa triquetra,449,49903583.75365012,7.698131734973048,HILIC,1,400,3,Stachydrine hydrochloride,1799729920,1552075392,1675902656,NA,0.7989564737751411,14.908014859496815
170821,449,B,I144.1019R6.44_HILICPos,I144.1019R6.44_HILICPos_X_HILICPos,21247094,449_B,1,7.327299539277273,449,Heterocapsa triquetra CCMP449,Dinoflagellate,Dinoflagellate,0.48124,Heterocapsa triquetra,449,44150723.13190924,7.644937821155398,HILIC,1,400,3,Stachydrine hydrochloride,1799729920,1552075392,1675902656,NA,0.7989564737751411,13.189426229531856
170821,449,C,I144.1019R6.44_HILICPos,I144.1019R6.44_HILICPos_X_HILICPos,17529016,449_C,1,7.243757537442078,449,Heterocapsa triquetra CCMP449,Dinoflagellate,Dinoflagellate,0.55139,Heterocapsa triquetra,449,31790594.678902406,7.502298651958505,HILIC,1,400,3,Stachydrine hydrochloride,1799729920,1552075392,1675902656,NA,0.7989564737751411,9.497006471617427
