"","Identification","MassFeature_Column","Rank","RankPercent","SampID","nmolinEnviroave","nmolCave","nmolNave","percentCave","percentNave","totalCmeasured_nM","totalNmeasured_nM","molFractionC","molFractionN"
"3747","Amino Propanesulfonic Acid","Amino Propanesulfonic Acid_X_HILIC",25,0.621212121212121,"U7_A",0.0750970876218617,0.225291262865585,0.0750970876218617,0.00411235511947987,0.00757332468957864,249.011853782268,45.598697814529,0.00090474111751554,0.0016469129870181
"3748","Cysteic Acid","Cysteic Acid_X_HILIC",47,0.287878787878788,"U7_A",0.0282982206408194,0.0848946619224581,0.0282982206408194,0.00154962510810562,0.00285379393312015,249.011853782268,45.598697814529,0.000340926187380174,0.000620592736132977
"3749","Cytidine","Cytidine_X_HILIC",32,0.515151515151515,"U7_A",0.0274294471639694,0.246865024475725,0.0822883414919082,0.00450615187784252,0.00829854190116057,249.011853782268,45.598697814529,0.000991378605982266,0.0018046204263686
"3750","DHPS","DHPS_X_HILIC",4,0.939393939393939,"U7_A",0.114814484365833,0.3444434530975,NA,0.00628730018066407,NA,249.011853782268,45.598697814529,0.00138324119059278,NA
"3751","Gluconic Acid","Gluconic Acid_X_HILIC",48,0.272727272727273,"U7_A",0.0111449904570664,0.0668699427423985,NA,0.00122061081232474,NA,249.011853782268,45.598697814529,0.00026854120286526,NA
"3752","UDP-glucosamine","I606.0756R12.98_HILIC_X_HILIC",44,0.333333333333333,"U7_A",0.0411023715634061,0.698740316577903,0.123307114690218,0.0127544596337964,0.012435166870736,249.011853782268,45.598697814529,0.00280605242668034,0.002704180614801
"3753","Inosine","Inosine_X_HILIC",8,0.878787878787879,"U7_A",0.120108869619367,1.20108869619367,0.480435478477468,0.0219240781285351,0.0484505323192283,249.011853782268,45.598697814529,0.00482341976074714,0.0105361666342232
"3754","L-Pyroglutamic acid","L-Pyroglutamic acid_X_HILIC",2,0.96969696969697,"U7_A",0.136909446627239,0.684547233136195,0.136909446627239,0.0124953861188704,0.0138069228143646,249.011853782268,45.598697814529,0.00274905480497628,0.00300248588641967
"3755","Malic Acid","Malic Acid_X_HILIC",20,0.696969696969697,"U7_A",0.152233887533164,0.608935550132658,NA,0.0111152079098397,NA,249.011853782268,45.598697814529,0.00244540788273116,NA
"3756","N-acetyltaurine","N-acetyltaurine_X_HILIC",35,0.46969696969697,"U7_A",0.00170780964655711,0.00683123858622844,0.00170780964655711,0.000124694045455397,0.000172227677143718,249.011853782268,45.598697814529,2.74333871358653e-05,3.74530354683277e-05
"3757","NAD","NAD_X_HILIC",61,0.0757575757575758,"U7_A",0.0114641881386112,0.240747950910836,0.0802493169702785,0.00439449384694136,0.00809291215916483,249.011853782268,45.598697814529,0.000966813214929687,0.00175990369937075
"3758","Sucrose","Sucrose_X_HILIC",18,0.727272727272727,"U7_A",0.265968878475984,3.19162654171181,NA,0.0582583699932793,NA,249.011853782268,45.598697814529,0.0128171671076451,NA
"3759","Thymidine","Thymidine_X_HILIC",31,0.53030303030303,"U7_A",0.018770752717232,0.18770752717232,0.037541505434464,0.00342632022437792,0.00378595254482291,249.011853782268,45.598697814529,0.000753809605130078,0.000823302138740072
"3760","Trehalose","Trehalose_X_HILIC",43,0.348484848484849,"U7_A",0.0405050514306899,0.486060617168279,NA,0.00887230974679247,NA,249.011853782268,45.598697814529,0.00195195774733392,NA
"3761","Uracil","Uracil_X_HILIC",37,0.439393939393939,"U7_A",0.0136166296690623,0.0544665186762493,0.0272332593381247,0.000994204853173359,0.00274639565733407,249.011853782268,45.598697814529,0.000218730626068404,0.000597237654656168
"3762","Uridine","Uridine_X_HILIC",14,0.787878787878788,"U7_A",0.0622473744649468,0.560226370184521,0.124494748929894,0.0102260946660434,0.0125549363583999,249.011853782268,45.598697814529,0.00224979799826869,0.00273022596908954
"3763","Amino Propanesulfonic Acid","Amino Propanesulfonic Acid_X_HILIC",25,0.615384615384615,"U7_B",0.0441537307675658,0.132461192302697,0.0441537307675658,0.00241788099267482,0.00445277639850402,181.194627606569,32.0036396916828,0.000731043707268807,0.0013796471649142
"3764","Cysteic Acid","Cysteic Acid_X_HILIC",43,0.338461538461538,"U7_B",0.0251213443930243,0.0753640331790729,0.0251213443930243,0.00137565773180259,0.00253341512636389,181.194627606569,32.0036396916828,0.000415928629753372,0.000784952731471756
"3765","Cytidine","Cytidine_X_HILIC",28,0.569230769230769,"U7_B",0.0153618579878587,0.138256721890728,0.0460855739635761,0.00252366971909186,0.00464759721294636,181.194627606569,32.0036396916828,0.000763028814468645,0.00144001039905324
"3766","DHPS","DHPS_X_HILIC",3,0.953846153846154,"U7_B",0.139349351257798,0.418048053773394,NA,0.00763084210304822,NA,181.194627606569,32.0036396916828,0.00230717686995173,NA
"3767","Gluconic Acid","Gluconic Acid_X_HILIC",46,0.292307692307692,"U7_B",0.0112103928213711,0.0672623569282266,NA,0.00122777374649946,NA,181.194627606569,32.0036396916828,0.000371216066484456,NA
"3768","UDP-glucosamine","I606.0756R12.98_HILIC_X_HILIC",45,0.307692307692308,"U7_B",0.0298937471797493,0.508193702055738,0.0896812415392478,0.00927631611521134,0.00904409454812907,181.194627606569,32.0036396916828,0.00280468416072019,0.00280222007256739
"3769","Inosine","Inosine_X_HILIC",18,0.723076923076923,"U7_B",0.0206169112315349,0.206169112315349,0.0824676449261395,0.00376330885505528,0.0083166241353509,181.194627606569,32.0036396916828,0.00113783236864509,0.00257682081540155
"3770","L-Pyroglutamic acid","L-Pyroglutamic acid_X_HILIC",4,0.938461538461538,"U7_B",0.0528353428945893,0.264176714472946,0.0528353428945893,0.00482215089210255,0.00532829194176979,181.194627606569,32.0036396916828,0.00145797211519183,0.00165091668958891
"3771","Malic Acid","Malic Acid_X_HILIC",17,0.738461538461539,"U7_B",0.150043419096435,0.600173676385739,NA,0.010955273006457,NA,181.194627606569,32.0036396916828,0.0033123149638239,NA
"3772","N-acetyltaurine","N-acetyltaurine_X_HILIC",35,0.461538461538462,"U7_B",0.000942228472162775,0.0037689138886511,0.000942228472162775,6.879588727824e-05,9.50210238163347e-05,181.194627606569,32.0036396916828,2.08003622316805e-05,2.94412910918893e-05
"3773","NAD","NAD_X_HILIC",59,0.0923076923076923,"U7_B",0.0137951098257674,0.289697306341116,0.0965657687803721,0.0052879911350233,0.00973837926385358,181.194627606569,32.0036396916828,0.0015988184096172,0.00301733708136541
"3774","Sucrose","Sucrose_X_HILIC",9,0.861538461538462,"U7_B",0.397350401044351,4.76820481253221,NA,0.0870364488268877,NA,181.194627606569,32.0036396916828,0.0263153763194651,NA
"3775","Thymidine","Thymidine_X_HILIC",38,0.415384615384615,"U7_B",0.00807076949818364,0.0807076949818364,0.0161415389963673,0.00147319828748971,0.0016278276519128,181.194627606569,32.0036396916828,0.000445419911439528,0.000504365726894563
"3776","Trehalose","Trehalose_X_HILIC",49,0.246153846153846,"U7_B",0.0228801573939036,0.274561888726844,NA,0.00501171671887492,NA,181.194627606569,32.0036396916828,0.00151528713822026,NA
"3777","Uracil","Uracil_X_HILIC",37,0.430769230769231,"U7_B",0.010168245918564,0.0406729836742562,0.0203364918371281,0.000742424497558706,0.00205087654670513,181.194627606569,32.0036396916828,0.000224471245155072,0.000635443094380706
"3778","Uridine","Uridine_X_HILIC",20,0.692307692307692,"U7_B",0.0181297469997948,0.163167722998154,0.0362594939995897,0.00297838279421279,0.00365666538922849,181.194627606569,32.0036396916828,0.000900510821725035,0.00113298032189173
"3779","Amino Propanesulfonic Acid","Amino Propanesulfonic Acid_X_HILIC",45,0.296875,"U8_A",0.00945202520349415,0.0283560756104824,0.00945202520349415,0.000517597758660968,0.000953209479981257,195.480397270101,36.098364978049,0.00014505840998114,0.000261840812159825
"3780","Cysteic Acid","Cysteic Acid_X_HILIC",36,0.4375,"U8_A",0.02451012799453,0.07353038398359,0.02451012799453,0.00134218720764439,0.00247177571546289,195.480397270101,36.098364978049,0.0003761522127561,0.000678981666051477
"3781","Cytidine","Cytidine_X_HILIC",27,0.578125,"U8_A",0.0229992955251682,0.206993659726513,0.0689978865755045,0.00377835973507801,0.00695823785553696,195.480397270101,36.098364978049,0.00105889727367652,0.00191138536655223
"3782","DHPS","DHPS_X_HILIC",2,0.96875,"U8_A",0.146387158419974,0.439161475259922,NA,0.00801623604081341,NA,195.480397270101,36.098364978049,0.00224657552057826,NA
"3783","Gluconic Acid","Gluconic Acid_X_HILIC",26,0.59375,"U8_A",0.0314032759024075,0.188419655414445,NA,0.00343931906057325,NA,195.480397270101,36.098364978049,0.00096388005163556,NA
"3784","UDP-glucosamine","I606.0756R12.98_HILIC_X_HILIC",41,0.359375,"U8_A",0.0265366382177559,0.45112284970185,0.0796099146532677,0.00823457304508343,0.00802843027967605,195.480397270101,36.098364978049,0.00230776515702759,0.00220536067773922
"3785","Inosine","Inosine_X_HILIC",15,0.765625,"U8_A",0.0279247406090845,0.279247406090845,0.111698962436338,0.00509724383197366,0.0112645181964843,195.480397270101,36.098364978049,0.00142851871589457,0.0030942942292334
"3786","L-Pyroglutamic acid","L-Pyroglutamic acid_X_HILIC",4,0.9375,"U8_A",0.0624613348890419,0.31230667444521,0.0624613348890419,0.00570069134136262,0.00629904547085941,195.480397270101,36.098364978049,0.00159763679021834,0.00173030925159696
"3787","Malic Acid","Malic Acid_X_HILIC",11,0.828125,"U8_A",0.150460317971043,0.601841271884173,NA,0.0109857124686801,NA,195.480397270101,36.098364978049,0.00307878068741896,NA
"3788","N-acetyltaurine","N-acetyltaurine_X_HILIC",43,0.328125,"U8_A",0.000404907316863332,0.00161962926745333,0.000404907316863332,2.95639104018204e-05,4.08337350608443e-05,195.480397270101,36.098364978049,8.28537945528849e-06,1.12167771894808e-05
"3789","NAD","NAD_X_HILIC",57,0.109375,"U8_A",0.0091856480511819,0.19289860907482,0.0642995363582733,0.00352107566214259,0.00648442278724015,195.480397270101,36.098364978049,0.000986792597972298,0.00178123126621865
"3790","Sucrose","Sucrose_X_HILIC",8,0.875,"U8_A",0.519221813313725,6.2306617597647,NA,0.113731413547107,NA,195.480397270101,36.098364978049,0.0318735885888119,NA
"3791","Thymidine","Thymidine_X_HILIC",64,0,"U8_A",NA,NA,NA,NA,NA,195.480397270101,36.098364978049,NA,NA
"3792","Trehalose","Trehalose_X_HILIC",34,0.46875,"U8_A",0.0373726076439334,0.448471291727201,NA,0.00818617281920271,NA,195.480397270101,36.098364978049,0.00229420084054533,NA
"3793","Uracil","Uracil_X_HILIC",64,0,"U8_A",NA,NA,NA,NA,NA,195.480397270101,36.098364978049,NA,NA
"3794","Uridine","Uridine_X_HILIC",12,0.8125,"U8_A",0.0449634835371239,0.404671351834116,0.0899269670742479,0.00738667041169165,0.00906887525960547,195.480397270101,36.098364978049,0.00207013776053959,0.00249116454800464
"3795","Amino Propanesulfonic Acid","Amino Propanesulfonic Acid_X_HILIC",43,0.376811594202899,"U8_B",0.0204275124513985,0.0612825373541955,0.0204275124513985,0.00111862108196181,0.00206005571313014,230.017683858288,39.2888861763571,0.000266425330114841,0.00051993106548516
"3796","Cysteic Acid","Cysteic Acid_X_HILIC",48,0.304347826086957,"U8_B",0.0273039520615737,0.0819118561847211,0.0273039520615737,0.00149517844963349,0.00275352481460001,230.017683858288,39.2888861763571,0.000356111125069785,0.00069495357895904
"3797","Cytidine","Cytidine_X_HILIC",25,0.63768115942029,"U8_B",0.0412835332562727,0.371551799306454,0.123850599768818,0.00678212250486372,0.0124899757733782,230.017683858288,39.2888861763571,0.00161531840975915,0.00315230620722834
"3798","DHPS","DHPS_X_HILIC",5,0.927536231884058,"U8_B",0.185660796844115,0.556982390532346,NA,0.0101668806683036,NA,230.017683858288,39.2888861763571,0.00242147638907406,NA
"3799","Gluconic Acid","Gluconic Acid_X_HILIC",32,0.536231884057971,"U8_B",0.0370102448717064,0.222061469230238,NA,0.00405340006626457,NA,230.017683858288,39.2888861763571,0.000965410421952811,NA
"3800","UDP-glucosamine","I606.0756R12.98_HILIC_X_HILIC",51,0.260869565217391,"U8_B",0.0280135501575197,0.476230352677835,0.0840406504725591,0.00869287296798034,0.00847525720780144,230.017683858288,39.2888861763571,0.00207040756471244,0.00213904385314777
"3801","Inosine","Inosine_X_HILIC",6,0.91304347826087,"U8_B",0.112227824300279,1.12227824300279,0.448911297201115,0.0204855111529423,0.0452714095604191,230.017683858288,39.2888861763571,0.00487909548595496,0.011425910502682
"3802","L-Pyroglutamic acid","L-Pyroglutamic acid_X_HILIC",2,0.971014492753623,"U8_B",0.151750370013039,0.758751850065193,0.151750370013039,0.0138498804407344,0.0153035871332229,230.017683858288,39.2888861763571,0.00329866746477046,0.00386242484278818
"3803","Malic Acid","Malic Acid_X_HILIC",21,0.695652173913043,"U8_B",0.217932405095032,0.871729620380127,NA,0.0159121206991116,NA,230.017683858288,39.2888861763571,0.00378983739753328,NA
"3804","N-acetyltaurine","N-acetyltaurine_X_HILIC",49,0.289855072463768,"U8_B",0.000692602153145605,0.00277040861258242,0.000692602153145605,5.05696665556079e-05,6.984692952255e-05,230.017683858288,39.2888861763571,1.20443287929516e-05,1.76284496851528e-05
"3805","NAD","NAD_X_HILIC",66,0.0434782608695652,"U8_B",0.00101333213083821,0.0212799747476025,0.0070933249158675,0.000388434118494497,0.00071534135900237,230.017683858288,39.2888861763571,9.25145162348166e-05,0.000180542784644683
"3806","Sucrose","Sucrose_X_HILIC",13,0.811594202898551,"U8_B",0.488946957238136,5.86736348685763,NA,0.107099946824942,NA,230.017683858288,39.2888861763571,0.0255083147888423,NA
"3807","Thymidine","Thymidine_X_HILIC",28,0.594202898550725,"U8_B",0.0212972791758954,0.212972791758954,0.0425945583517908,0.00388749984957203,0.00429553835738108,230.017683858288,39.2888861763571,0.000925897470953427,0.00108413758945966
"3808","Trehalose","Trehalose_X_HILIC",45,0.347826086956522,"U8_B",0.0365851437222309,0.439021724666771,NA,0.00801368510270829,NA,230.017683858288,39.2888861763571,0.00190864335864389,NA
"3809","Uracil","Uracil_X_HILIC",30,0.565217391304348,"U8_B",0.0226543393181266,0.0906173572725066,0.0453086786362533,0.00165408435441929,0.00456924955992873,230.017683858288,39.2888861763571,0.000393958219874673,0.00115321871006663
"3810","Uridine","Uridine_X_HILIC",12,0.826086956521739,"U8_B",0.0705585825818162,0.635027243236346,0.141117165163632,0.0115914727518317,0.0142312590927423,230.017683858288,39.2888861763571,0.00276077574812717,0.00359178329795851
"3811","Amino Propanesulfonic Acid","Amino Propanesulfonic Acid_X_HILIC",32,0.522388059701492,"U9_A",0.026360839077351,0.0790825172320531,0.026360839077351,0.00153384549352835,0.00289679550300561,204.206716512816,35.1700386008424,0.000387266974282356,0.00074952545194874
"3812","Cysteic Acid","Cysteic Acid_X_HILIC",48,0.283582089552239,"U9_A",0.022884725519821,0.0686541765594629,0.022884725519821,0.00133158254205078,0.00251480500217813,204.206716512816,35.1700386008424,0.000336199404857255,0.000650688097887753
"3813","Cytidine","Cytidine_X_HILIC",30,0.552238805970149,"U9_A",0.0166369156836437,0.149732241152793,0.049910747050931,0.00290413268781264,0.00548469747812429,204.206716512816,35.1700386008424,0.000733238571726391,0.00141912687720893
"3814","DHPS","DHPS_X_HILIC",5,0.925373134328358,"U9_A",0.0762921287429639,0.228876386228892,NA,0.00443917348460363,NA,204.206716512816,35.1700386008424,0.00112080733747329,NA
"3815","Gluconic Acid","Gluconic Acid_X_HILIC",27,0.597014925373134,"U9_A",0.0293998286401258,0.176398971840755,NA,0.00342134744177455,NA,204.206716512816,35.1700386008424,0.000863825513935455,NA
"3816","UDP-glucosamine","I606.0756R12.98_HILIC_X_HILIC",41,0.388059701492537,"U9_A",0.0337072915120195,0.573023955704332,0.101121874536059,0.0111140899772047,0.0111122939050614,204.206716512816,35.1700386008424,0.00280609749517406,0.00287522785185787
"3817","Inosine","Inosine_X_HILIC",19,0.716417910447761,"U9_A",0.0252478710427456,0.252478710427456,0.100991484170982,0.00489695252194174,0.0110979652935146,204.206716512816,35.1700386008424,0.00123638788546708,0.00287152042444911
"3818","L-Pyroglutamic acid","L-Pyroglutamic acid_X_HILIC",2,0.970149253731343,"U9_A",0.0863776679536932,0.431888339768466,0.0863776679536932,0.00837669319146058,0.00949205142348277,204.206716512816,35.1700386008424,0.00211495658489451,0.0024560015112302
"3819","Malic Acid","Malic Acid_X_HILIC",16,0.761194029850746,"U9_A",0.158748671852878,0.634994687411511,NA,0.0123160437197847,NA,204.206716512816,35.1700386008424,0.00310956808010602,NA
"3820","N-acetyltaurine","N-acetyltaurine_X_HILIC",53,0.208955223880597,"U9_A",0.000491994938278158,0.00196797975311263,0.000491994938278158,3.81699645044099e-05,5.40653778327646e-05,204.206716512816,35.1700386008424,9.63719404885061e-06,1.39890360616884e-05
"3821","NAD","NAD_X_HILIC",56,0.164179104477612,"U9_A",0.0271275064342031,0.569677635118266,0.189892545039422,0.0110491863938276,0.0208673126416947,204.206716512816,35.1700386008424,0.00278971056802881,0.00539927030489167
"3822","Sucrose","Sucrose_X_HILIC",8,0.880597014925373,"U9_A",0.980413683682997,11.764964204196,NA,0.228187442152059,NA,204.206716512816,35.1700386008424,0.0576130129562003,NA
"3823","Thymidine","Thymidine_X_HILIC",36,0.462686567164179,"U9_A",0.00831597023752277,0.0831597023752277,0.0166319404750455,0.00161292456532609,0.00182768576648852,204.206716512816,35.1700386008424,0.000407232944123112,0.000472900830840919
"3824","Trehalose","Trehalose_X_HILIC",49,0.26865671641791,"U9_A",0.0264066502795264,0.316879803354317,NA,0.00614604435186302,NA,204.206716512816,35.1700386008424,0.00155175994583131,NA
"3825","Uracil","Uracil_X_HILIC",43,0.358208955223881,"U9_A",0.00680838034100615,0.0272335213640246,0.0136167606820123,0.000528207946322003,0.00149634732769366,204.206716512816,35.1700386008424,0.000133362515342709,0.000387169341397486
"3826","Uridine","Uridine_X_HILIC",20,0.701492537313433,"U9_A",0.0261126357977386,0.235013722179647,0.0522252715954772,0.00455821022521108,0.00573904083466783,204.206716512816,35.1700386008424,0.00115086186288539,0.00148493643092636
"3827","Amino Propanesulfonic Acid","Amino Propanesulfonic Acid_X_HILIC",45,0.307692307692308,"U9_B",0.00704882864080937,0.0211464859224281,0.00704882864080937,0.00041014680957741,0.000774596553935096,119.091467604491,21.6769928420199,0.000177565079579477,0.000325175576344036
"3828","Cysteic Acid","Cysteic Acid_X_HILIC",49,0.246153846153846,"U9_B",0.0146491507032406,0.0439474521097217,0.0146491507032406,0.000852383102231705,0.00160979678057589,119.091467604491,21.6769928420199,0.000369022676382439,0.000675792570030462
"3829","Cytidine","Cytidine_X_HILIC",32,0.507692307692308,"U9_B",0.0112879990903713,0.101591991813342,0.0338639972711139,0.0019704281587828,0.00372131838144109,119.091467604491,21.6769928420199,0.000853058525995616,0.00156220918269946
"3830","DHPS","DHPS_X_HILIC",6,0.907692307692308,"U9_B",0.0482209369131538,0.144662810739461,NA,0.00280580851622073,NA,119.091467604491,21.6769928420199,0.00121472019490006,NA
"3831","Gluconic Acid","Gluconic Acid_X_HILIC",30,0.538461538461538,"U9_B",0.0174139054933738,0.104483432960243,NA,0.00202650912494581,NA,119.091467604491,21.6769928420199,0.000877337688937026,NA
"3832","UDP-glucosamine","I606.0756R12.98_HILIC_X_HILIC",51,0.215384615384615,"U9_B",0.0170018488275093,0.289031430067658,0.0510055464825279,0.0056059110409506,0.0056050051079701,119.091467604491,21.6769928420199,0.00242697009182511,0.00235298073188712
"3833","Inosine","Inosine_X_HILIC",22,0.661538461538462,"U9_B",0.0123057830312066,0.123057830312066,0.0492231321248266,0.00238676897339626,0.00540913539833259,119.091467604491,21.6769928420199,0.00103330517951755,0.00227075464219417
"3834","L-Pyroglutamic acid","L-Pyroglutamic acid_X_HILIC",2,0.969230769230769,"U9_B",0.0825804276079475,0.412902138039737,0.0825804276079475,0.00800844618845513,0.00907477226460961,119.091467604491,21.6769928420199,0.00346710092960654,0.00380958872892502
"3835","Malic Acid","Malic Acid_X_HILIC",16,0.753846153846154,"U9_B",0.111268774061231,0.445075096244923,NA,0.0086324570151679,NA,119.091467604491,21.6769928420199,0.00373725427352228,NA
"3836","N-acetyltaurine","N-acetyltaurine_X_HILIC",58,0.107692307692308,"U9_B",0.00017158292810547,0.00068633171242188,0.00017158292810547,1.33117513327865e-05,1.88552668247769e-05,119.091467604491,21.6769928420199,5.76306368732665e-06,7.91543962559529e-06
"3837","NAD","NAD_X_HILIC",62,0.0461538461538461,"U9_B",0.00533855480580042,0.112109650921809,0.0373698836406029,0.00217442348658264,0.00410658061984647,119.091467604491,21.6769928420199,0.000941374333332854,0.0017239422420329
"3838","Sucrose","Sucrose_X_HILIC",8,0.876923076923077,"U9_B",0.321794769545222,3.86153723454266,NA,0.0748964713391107,NA,119.091467604491,21.6769928420199,0.0324249697498652,NA
"3839","Thymidine","Thymidine_X_HILIC",35,0.461538461538462,"U9_B",0.00693450692651717,0.0693450692651717,0.0138690138530343,0.00134498275615946,0.0015240674563774,119.091467604491,21.6769928420199,0.000582284110356843,0.000639803406040245
"3840","Trehalose","Trehalose_X_HILIC",53,0.184615384615385,"U9_B",0.0121456084779196,0.145747301735036,NA,0.0028268427686011,NA,119.091467604491,21.6769928420199,0.00122382656513286,NA
"3841","Uracil","Uracil_X_HILIC",65,0,"U9_B",NA,NA,NA,NA,NA,119.091467604491,21.6769928420199,NA,NA
"3842","Uridine","Uridine_X_HILIC",15,0.769230769230769,"U9_B",0.0211874564771911,0.19068710829472,0.0423749129543823,0.00369847308822464,0.00465658384114091,119.091467604491,21.6769928420199,0.00160118194972626,0.00195483355386086
"3843","Amino Propanesulfonic Acid","Amino Propanesulfonic Acid_X_HILIC",12,0.727272727272727,"S7E41D30_1",0.590431889255312,1.77129566776594,0.590431889255312,NA,NA,858.364614807369,162.85845410655,0.00206357023252111,0.0036254297788497
"3844","Cysteic Acid","Cysteic Acid_X_HILIC",30,0.318181818181818,"S7E41D30_1",0.0270394508249158,0.0811183524747474,0.0270394508249158,NA,NA,858.364614807369,162.85845410655,9.45033742950269e-05,0.000166030378792772
"3845","Cytidine","Cytidine_X_HILIC",24,0.454545454545455,"S7E41D30_1",0.0879555304966591,0.791599774469932,0.263866591489977,NA,NA,858.364614807369,162.85845410655,0.000922218554696106,0.00162022041126182
"3846","DHPS","DHPS_X_HILIC",2,0.954545454545455,"S7E41D30_1",4.34428083638945,13.0328425091684,NA,NA,NA,858.364614807369,162.85845410655,0.015183340837149,NA
"3847","Gluconic Acid","Gluconic Acid_X_HILIC",19,0.568181818181818,"S7E41D30_1",0.0906715667939644,0.544029400763786,NA,NA,NA,858.364614807369,162.85845410655,0.000633797562689458,NA
"3848","UDP-glucosamine","I606.0756R12.98_HILIC_X_HILIC",27,0.386363636363636,"S7E41D30_1",0.12071079782835,2.05208356308196,0.362132393485051,NA,NA,858.364614807369,162.85845410655,0.00239068983935513,0.00222360205659405
"3849","Inosine","Inosine_X_HILIC",16,0.636363636363636,"S7E41D30_1",0.151992448570721,1.51992448570721,0.607969794282885,NA,NA,858.364614807369,162.85845410655,0.00177072127565313,0.00373311780231637
"3850","L-Pyroglutamic acid","L-Pyroglutamic acid_X_HILIC",8,0.818181818181818,"S7E41D30_1",0.220484632823633,1.10242316411817,0.220484632823633,NA,NA,858.364614807369,162.85845410655,0.00128432969521416,0.00135384210806386
"3851","Malic Acid","Malic Acid_X_HILIC",4,0.909090909090909,"S7E41D30_1",0.523643701927513,2.09457480771005,NA,NA,NA,858.364614807369,162.85845410655,0.00244019239793582,NA
"3852","N-acetyltaurine","N-acetyltaurine_X_HILIC",28,0.363636363636364,"S7E41D30_1",0.00618391166047721,0.0247356466419088,0.00618391166047721,NA,NA,858.364614807369,162.85845410655,2.88171788715451e-05,3.79710816635371e-05
"3853","NAD","NAD_X_HILIC",44,0,"S7E41D30_1",NA,NA,NA,NA,NA,858.364614807369,162.85845410655,NA,NA
"3854","Sucrose","Sucrose_X_HILIC",38,0.136363636363636,"S7E41D30_1",0.018047323511411,0.216567882136933,NA,NA,NA,858.364614807369,162.85845410655,0.000252302900656656,NA
"3855","Thymidine","Thymidine_X_HILIC",33,0.25,"S7E41D30_1",0.0184326853089324,0.184326853089324,0.0368653706178649,NA,NA,858.364614807369,162.85845410655,0.000214741905606967,0.000226364488230656
"3856","Trehalose","Trehalose_X_HILIC",40,0.0909090909090909,"S7E41D30_1",0.00967423022770338,0.116090762732441,NA,NA,NA,858.364614807369,162.85845410655,0.000135246445076832,NA
"3857","Uracil","Uracil_X_HILIC",25,0.431818181818182,"S7E41D30_1",0.0447831522134861,0.179132608853945,0.0895663044269723,NA,NA,858.364614807369,162.85845410655,0.000208690579462138,0.000549964107901784
"3858","Uridine","Uridine_X_HILIC",15,0.659090909090909,"S7E41D30_1",0.1642374007764,1.4781366069876,0.328474801552801,NA,NA,858.364614807369,162.85845410655,0.0017220381426363,0.00201693429644062
"3859","Amino Propanesulfonic Acid","Amino Propanesulfonic Acid_X_HILIC",13,0.697674418604651,"S7E41D40_1",0.297369028113663,0.892107084340989,0.297369028113663,NA,NA,675.306747694411,128.756470783953,0.00132103979026829,0.00230954627991189
"3860","Cysteic Acid","Cysteic Acid_X_HILIC",30,0.302325581395349,"S7E41D40_1",0.0226395849024406,0.0679187547073218,0.0226395849024406,NA,NA,675.306747694411,128.756470783953,0.00010057467208673,0.000175832599049944
"3861","Cytidine","Cytidine_X_HILIC",20,0.534883720930233,"S7E41D40_1",0.074809081093376,0.673281729840384,0.224427243280128,NA,NA,675.306747694411,128.756470783953,0.000997001336265422,0.00174303661721752
"3862","DHPS","DHPS_X_HILIC",2,0.953488372093023,"S7E41D40_1",3.8768674300289,11.6306022900867,NA,NA,NA,675.306747694411,128.756470783953,0.0172226952119095,NA
"3863","Gluconic Acid","Gluconic Acid_X_HILIC",18,0.581395348837209,"S7E41D40_1",0.0674357778703083,0.40461466722185,NA,NA,NA,675.306747694411,128.756470783953,0.000599156855167313,NA
"3864","UDP-glucosamine","I606.0756R12.98_HILIC_X_HILIC",27,0.372093023255814,"S7E41D40_1",0.0988298383270488,1.68010725155983,0.296489514981146,NA,NA,675.306747694411,128.756470783953,0.00248791716845114,0.00230271545325781
"3865","Inosine","Inosine_X_HILIC",22,0.488372093023256,"S7E41D40_1",0.0302895977054063,0.302895977054063,0.121158390821625,NA,NA,675.306747694411,128.756470783953,0.000448530949954507,0.0009409887525181
"3866","L-Pyroglutamic acid","L-Pyroglutamic acid_X_HILIC",7,0.837209302325581,"S7E41D40_1",0.19318166577269,0.96590832886345,0.19318166577269,NA,NA,675.306747694411,128.756470783953,0.00143032530351754,0.00150036471640201
"3867","Malic Acid","Malic Acid_X_HILIC",5,0.883720930232558,"S7E41D40_1",0.196347888943924,0.785391555775697,NA,NA,NA,675.306747694411,128.756470783953,0.00116301452407684,NA
"3868","N-acetyltaurine","N-acetyltaurine_X_HILIC",31,0.279069767441861,"S7E41D40_1",0.00284257200257388,0.0113702880102955,0.00284257200257388,NA,NA,675.306747694411,128.756470783953,1.6837219602966e-05,2.2077119582934e-05
"3869","NAD","NAD_X_HILIC",43,0,"S7E41D40_1",NA,NA,NA,NA,NA,675.306747694411,128.756470783953,NA,NA
"3870","Sucrose","Sucrose_X_HILIC",35,0.186046511627907,"S7E41D40_1",0.0120353510510418,0.144424212612501,NA,NA,NA,675.306747694411,128.756470783953,0.000213864607610667,NA
"3871","Thymidine","Thymidine_X_HILIC",29,0.325581395348837,"S7E41D40_1",0.0343507007845619,0.343507007845619,0.0687014015691238,NA,NA,675.306747694411,128.756470783953,0.000508668111222638,0.000533576302230288
"3872","Trehalose","Trehalose_X_HILIC",43,0,"S7E41D40_1",NA,NA,NA,NA,NA,675.306747694411,128.756470783953,NA,NA
